textID,original,sentiment,prefix,completion,combined,orig_without_prefix
838c1184b4,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,negative,<sentiment: negative>Pissed that my bluetooth headset`s battery out,ta juice  I`m gonna miss the rest of the episode of House,<sentiment: negative>Pissed that my bluetooth headset`s battery outta juice  I`m gonna miss the rest of the episode of House,lasted my cell`s battery... Gg moto q.
316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,positive,<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually just,"walked in, no ticket required  #monetnz","<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually justwalked in, no ticket required  #monetnz",bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
79e7a9ed8e, did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious,neutral,<sentiment: neutral>did you google it too? or maybe you actually knew the answer lol,,<sentiment: neutral>did you google it too? or maybe you actually knew the answer lol, ps put uo the pics already from last night  im getting anxious
9cd32dbec4,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,negative,<sentiment: negative>WTF rehearsal  off  got to space and room was booked and,then the band said they couldn`t make it,<sentiment: negative>WTF rehearsal  off  got to space and room was booked andthen the band said they couldn`t make it,the  brothers have stuff right after so we cant transfer to another room studio
1aba7766ca,I have been awarded my first ever credit card,positive,<sentiment: positive>I have been awarded,the 2008-2009 National Merit Scholarship!  I am so excited!!!,<sentiment: positive>I have been awardedthe 2008-2009 National Merit Scholarship!  I am so excited!!!,my first ever credit card
3e9ba7f25b, try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!,positive,<sentiment: positive>try #fireflight first... female fronted metal is awesome..,,<sentiment: positive>try #fireflight first... female fronted metal is awesome..,  ..  Unbreakable album would be a good start!
b4031d0753," Yay me!  But, what in particular?",neutral,<sentiment: neutral>Yay me! ,I`m going to the movies with my best friend today.  We`re seeing Star Trek,<sentiment: neutral>Yay me! I`m going to the movies with my best friend today.  We`re seeing Star Trek," But, what in particular?"
5eb31e181d," Nice! Elise rolled out  Thas wassup! Have fun, ladies!",positive,<sentiment: positive>Nice! Elise rolled out  Thas,a good sign,<sentiment: positive>Nice! Elise rolled out  Thasa good sign," wassup! Have fun, ladies!"
1d428212cb,texting my friends and being bored...   gosh i hate rain!!,negative,<sentiment: negative>texting my friends and being bored,.  I wish I had a job,<sentiment: negative>texting my friends and being bored.  I wish I had a job,..   gosh i hate rain!!
b303da170c,I am going to die tomorrow night.   should be here.,negative,<sentiment: negative>I am going to die tomorrow,I have to go to work at 6am,<sentiment: negative>I am going to die tomorrowI have to go to work at 6am,night.   should be here.
fd5eece5b2,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this,positive,<sentiment: positive>Monday morning bathing - soooo relaxing! If I was,"a cat, I`d be purring right now  http://twitpic.com/65082","<sentiment: positive>Monday morning bathing - soooo relaxing! If I wasa cat, I`d be purring right now  http://twitpic.com/65082",a lady of luxury I would start every day like this
79c57e46eb," Hey, sorry I got off last night!",negative,"<sentiment: negative>Hey, sorry I","missed you last night  I was in the hospital with my mom. She`s fine now, but it was a long night.","<sentiment: negative>Hey, sorry Imissed you last night  I was in the hospital with my mom. She`s fine now, but it was a long night.", got off last night!
b0cae38eb0, woop right am off to 'try' to get 2 sleep haha its 2 hot  have a good nightt x,neutral,<sentiment: neutral>woop right am off to 'try' to get 2,sleep,<sentiment: neutral>woop right am off to 'try' to get 2sleep, sleep haha its 2 hot  have a good nightt x
12da846f8e,Shopping!,neutral,<sentiment: neutral>Shopping,with my mom  I miss my dad,<sentiment: neutral>Shoppingwith my mom  I miss my dad,
54aa9ae3a8,Sleep....take two....this better work!,positive,<sentiment: positive>Sleep....take two,.  Goodnight,<sentiment: positive>Sleep....take two.  Goodnight,...this better work!
a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,neutral,<sentiment: neutral>My replacement iron ring arrived.  It`s shiny,"and new, but I miss the old one.","<sentiment: neutral>My replacement iron ring arrived.  It`s shinyand new, but I miss the old one.",  And a bit more jagged than the original
4c0329867c, yeah...I hope it turns out... 20 more minutes!,neutral,<sentiment: neutral>yeah...I hope it turns,out to be a good one,<sentiment: neutral>yeah...I hope it turnsout to be a good one, out... 20 more minutes!
1d18c624f2,"have to wear my glasses today, cos my right eye is swollen and i don`t know why",negative,"<sentiment: negative>have to wear my glasses today, cos my",contacts are too dry,"<sentiment: negative>have to wear my glasses today, cos mycontacts are too dry",right eye is swollen and i don`t know why
d60072b03a,"He can`t fix it.   I guess I`ll write until I get too bored then watch tv. Man, this is lame.",negative,<sentiment: negative>He can`t fix it.   I guess I`ll write until,he gets back.,<sentiment: negative>He can`t fix it.   I guess I`ll write untilhe gets back.,"I get too bored then watch tv. Man, this is lame."
43ee9d3c82, Me too,neutral,<sentiment: neutral>Me,and my friend are going to the mall  I need new shoes,<sentiment: neutral>Meand my friend are going to the mall  I need new shoes, too
903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,neutral,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I,`m goin` to the beach with my family,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I`m goin` to the beach with my family,m gonna see if I can get some marigolds for my mum ^^
778c5660f8,Justin Timberlake and Andy Samberg do it again.. Mother Lover skit on SNL was great,positive,<sentiment: positive>Justin Timberlake and Andy Samberg do it again,!  http://bit.ly/83y47,<sentiment: positive>Justin Timberlake and Andy Samberg do it again!  http://bit.ly/83y47,. Mother Lover skit on SNL was great
259b075523,ahhh!!!! u know what really sucks??? i sprained my toe!! OUCH!!,negative,<sentiment: negative>ahhh!!!! u know what really sucks???,when you have a headache and you`re supposed to be at work but you can`t go cause your head hurts  i hate headaches,<sentiment: negative>ahhh!!!! u know what really sucks???when you have a headache and you`re supposed to be at work but you can`t go cause your head hurts  i hate headaches,i sprained my toe!! OUCH!!
2785576a5b,iamkiara__  im so sick  I fell over last night outside coz I was putting something in the bin,negative,<sentiment: negative>iamkiara__  im so sick  I fell,on my knee and it hurts,<sentiment: negative>iamkiara__  im so sick  I fellon my knee and it hurts,over last night outside coz I was putting something in the bin
895de1648c,"really tired. and have to work the whole day tomorrow, the thought of it depresses me.  uncoooool....",negative,"<sentiment: negative>really tired. and have to work the whole day tomorrow, the",worst,"<sentiment: negative>really tired. and have to work the whole day tomorrow, theworst",thought of it depresses me.  uncoooool....
ee51d32074,would some one plese suggest me a great thriller movie,positive,<sentiment: positive>would some one plese,come and save me from this boring day?  i want to go out!,<sentiment: positive>would some one plesecome and save me from this boring day?  i want to go out!,suggest me a great thriller movie
4363c63d9c, WOOHOOO very cool see I knew u would get to see her,positive,<sentiment: positive>WOOHOOO very cool see,you later 2day,<sentiment: positive>WOOHOOO very cool seeyou later 2day, I knew u would get to see her
790af846a5,Nevermind! Beyonce doesn`t have a Twitter  Haha,positive,<sentiment: positive>Nevermind! Beyonce doesn,`t have a twitter  I`m so excited for her new album though,<sentiment: positive>Nevermind! Beyonce doesn`t have a twitter  I`m so excited for her new album though,t have a Twitter  Haha
7907132523,In bed with 2 girls,neutral,<sentiment: neutral>In bed with,a sore throat and a headache.  I'm going to be sick.,<sentiment: neutral>In bed witha sore throat and a headache.  I'm going to be sick.,2 girls
1d84094014,"  http://bit.ly/SjNAx If he is saying something I don`t fully understand, please let me know.",neutral,<sentiment: neutral>http://bit.ly/SjNAx If he is saying,"that, I`m going to have to agree with him","<sentiment: neutral>http://bit.ly/SjNAx If he is sayingthat, I`m going to have to agree with him","g something I don`t fully understand, please let me know."
d901264a08,rearry rip. Youd never guess what i ate..,negative,<sentiment: negative>rearry rip. Youd,think theyd have some kind of warning on it,<sentiment: negative>rearry rip. Youdthink theyd have some kind of warning on it,never guess what i ate..
5423cf0811,anyone have tickets to the mtv movie awards? some guy scammed me,negative,<sentiment: negative>anyone have tickets to the mtv,movie awards? i`m stuck at home,<sentiment: negative>anyone have tickets to the mtvmovie awards? i`m stuck at home,movie awards? some guy scammed me
1281b062a4, have a safe ride up the coast. Don`t be going 90 even though you can.  when its windy just smile cuz u know u have it better.,positive,<sentiment: positive>have a safe ride up the coast. Don`t be going 90 even though,you`re in a van,<sentiment: positive>have a safe ride up the coast. Don`t be going 90 even thoughyou`re in a van, you can.  when its windy just smile cuz u know u have it better.
25f1991c36, D: But it is making people unhappy and I dun like unhappiness,negative,<sentiment: negative>D: But it is making people,sick.  I don't like that.,<sentiment: negative>D: But it is making peoplesick.  I don't like that., unhappy and I dun like unhappiness
73e548424b,I missed the math trade,negative,<sentiment: negative>I missed,the last 10 minutes of the game.  I'm so sad.,<sentiment: negative>I missedthe last 10 minutes of the game.  I'm so sad.,the math trade
7de5a7e4cc,studying for this **** econ test,negative,<sentiment: negative>studying for,my final exam  i hate this class,<sentiment: negative>studying formy final exam  i hate this class,this **** econ test
3da6270b02, I hide my berry like a slave REGULARLY only today I was caught by massa   & im def not light enough to be a juice pouring slave,neutral,<sentiment: neutral>I hide my berry like a slave REGULARLY only today I was caught,,<sentiment: neutral>I hide my berry like a slave REGULARLY only today I was caught, by massa   & im def not light enough to be a juice pouring slave
437f792822,"  Yes,... I blame you all",negative,"<sentiment: negative>Yes,... I",`m still sick...,"<sentiment: negative>Yes,... I`m still sick...",I blame you all
96e77388b8,_Guy Me neither  But itÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½s getting better,positive,<sentiment: positive>_Guy Me neither  But it,was a good day,<sentiment: positive>_Guy Me neither  But itwas a good day,ÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½s getting better
de168e6328,And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg,neutral,<sentiment: neutral>And this picture of her with Zack from Saved By The,Bell is so cute!,<sentiment: neutral>And this picture of her with Zack from Saved By TheBell is so cute!,Bell  http://twitpic.com/669lg
02baa25e55,Oh no she stopped!,neutral,<sentiment: neutral>Oh no,! I just realized that I have to go to work tomorrow.  I`m going to miss the sun.,<sentiment: neutral>Oh no! I just realized that I have to go to work tomorrow.  I`m going to miss the sun.,she stopped!
f61d7dbd8b, yeahh  those two times we`ve stood next to each other were special times...,neutral,<sentiment: neutral>yeahh  those two times we`ve,seen them were both in the summer. I want to see them again,<sentiment: neutral>yeahh  those two times we`veseen them were both in the summer. I want to see them again, stood next to each other were special times...
52eaf44b44,Good Morning. It`s Friday and the start of my work week  But... Lakers are going to take the 4th W tonight. Woohoo GO LAKERS!!!!,positive,<sentiment: positive>Good Morning. It`s Friday and the start of my work week  But... Lakers are,playing tonight!,<sentiment: positive>Good Morning. It`s Friday and the start of my work week  But... Lakers areplaying tonight!,going to take the 4th W tonight. Woohoo GO LAKERS!!!!
25ce655a84, that`s a good sentence,positive,<sentiment: positive>that`s,cool  i`m glad you`re happy,<sentiment: positive>that`scool  i`m glad you`re happy, a good sentence
adc5ea18b3,Rod stewart`s new song,neutral,<sentiment: neutral>Rod stewart,is in the house,<sentiment: neutral>Rod stewartis in the house,s new song
2793cbbfab,Inspired to blog about something inspirational. Haha.,positive,<sentiment: positive>Inspired to blog about,my day at the beach with my family.  http://bit.ly/142936,<sentiment: positive>Inspired to blog aboutmy day at the beach with my family.  http://bit.ly/142936,something inspirational. Haha.
1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,neutral,<sentiment: neutral>bored. cold. tired. letharg,ic.  but happy.  and excited.  and in love.,<sentiment: neutral>bored. cold. tired. lethargic.  but happy.  and excited.  and in love.,c feeling. Man! great holiday monday!
dabac40552," SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO",positive,<sentiment: positive>SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON,THE 12TH!,<sentiment: positive>SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ONTHE 12TH!," 6/20. AGAIN.  ~SVETLANA J. DENVER,CO"
40ae4f1f0c,"http://twitpic.com/4wu0a - Sunny day at vivocity, yupz just showered.. Runs into airconditioned mall..",neutral,<sentiment: neutral>http://twitpic.com/4wu0a - Sunny day at,the beach,<sentiment: neutral>http://twitpic.com/4wu0a - Sunny day atthe beach,"vivocity, yupz just showered.. Runs into airconditioned mall.."
61ce1c40e5,  Well I was following you because I think your interesting ... and I was right,positive,<sentiment: positive>Well I was following you because I,thought you were a girl  but I`m still following you,<sentiment: positive>Well I was following you because Ithought you were a girl  but I`m still following you,I think your interesting ... and I was right
bd74c21c43,nachos and the tudors? i think so,neutral,<sentiment: neutral>nachos and the,new star trek movie,<sentiment: neutral>nachos and thenew star trek movie,tudors? i think so
c0e5365bf0,"School is going to be absolutely horrible today. Peace out, `09",negative,<sentiment: negative>School is going to be absolutely horrible,today,<sentiment: negative>School is going to be absolutely horribletoday,"today. Peace out, `09"
9946895c91, Great idea,positive,<sentiment: positive>Great,to see the new 1.0 version of Twitterific for iPhone.  I love this app,<sentiment: positive>Greatto see the new 1.0 version of Twitterific for iPhone.  I love this app, idea
11aa4945ff, http://twitpic.com/67swx - i wish i was calling you but i can`t from Malta,positive,<sentiment: positive>http://twitpic.com/67swx -,I love this pic,<sentiment: positive>http://twitpic.com/67swx -I love this pic, i wish i was calling you but i can`t from Malta
58c5bad2d3,My day on the computer is about to end. Dang. I hate not being allowed on the computer.,negative,<sentiment: negative>My day on the computer is about to end. D,arn!,<sentiment: negative>My day on the computer is about to end. Darn!,ng. I hate not being allowed on the computer.
b13981be78," Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  ht.. http://twurl.nl/oaerf4",positive,"<sentiment: positive>Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up",late at night.,"<sentiment: positive>Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me uplate at night.", way too late!  ht.. http://twurl.nl/oaerf4
b7299d0e70, I hear you. I can`t think of a layout either.  lol I`ve been trying for i dont know how long.,neutral,<sentiment: neutral>I hear you. I can`t think of a layout either.,I`m just going to have to wing it.,<sentiment: neutral>I hear you. I can`t think of a layout either.I`m just going to have to wing it.,  lol I`ve been trying for i dont know how long.
8986091fd3,wishes happy mothers` day to all moms out there.,positive,<sentiment: positive>wishes happy mothers` day,to all the mom`s out there!,<sentiment: positive>wishes happy mothers` dayto all the mom`s out there!,to all moms out there.
ebf2a10961, I KNO!!! im so sad! evry1 is leavin its horrible! im supposed to b happy for summer but i cant ima miss evry1!,negative,<sentiment: negative>I KNO!!! im so sad! evry1 is leavin its horrible,i miss u guys already,<sentiment: negative>I KNO!!! im so sad! evry1 is leavin its horriblei miss u guys already,! im supposed to b happy for summer but i cant ima miss evry1!
9a2689017d,"Won a diamond for my compÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½tition  , yaayy tomorow its the DIAMOND DANCE OFF !! Were the best  .. Still in montrÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½al !!",positive,"<sentiment: positive>Won a diamond for my compÃÂ¯ÃÂ¿ÃÂ½tition , yaayy tomorow its the",last day of school,"<sentiment: positive>Won a diamond for my compÃÂ¯ÃÂ¿ÃÂ½tition , yaayy tomorow its thelast day of school",orow its the DIAMOND DANCE OFF !! Were the best  .. Still in montrÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½al !!
4fb0995de8,Hows that possible? No rain forecast for Pinkpop? And I have no ticket,neutral,<sentiment: neutral>Hows that possible? No rain forecast,ed for the next 10 days.,<sentiment: neutral>Hows that possible? No rain forecasted for the next 10 days.,for Pinkpop? And I have no ticket
b8d9a368ae, all ur pic it`s so nice  look so cute..oh!!,positive,<sentiment: positive>all ur pic it`s so nice,i love it,<sentiment: positive>all ur pic it`s so nicei love it,  look so cute..oh!!
abc1500c46, Don`t ever turn off the part of your brain that talks ****! That`s where fun comes from,positive,<sentiment: positive>Don`t ever turn off the part of your brain,that`s always thinking of new ideas.  I`m glad you`re not one of those people.,<sentiment: positive>Don`t ever turn off the part of your brainthat`s always thinking of new ideas.  I`m glad you`re not one of those people., that talks ****! That`s where fun comes from
7407e1cf5a,i`m going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one,negative,<sentiment: negative>i`m going to kill myself T_T. i,`m so bored.,<sentiment: negative>i`m going to kill myself T_T. i`m so bored., wasted hundreds of download and realised i got the wrong one
e0264b2a5f,  I miss you,negative,<sentiment: negative>I,`m so tired. I have a headache and I can`t sleep,<sentiment: negative>I`m so tired. I have a headache and I can`t sleep,I miss you
84c5b0a3f6,"Namaste! Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!",positive,<sentiment: positive>Namaste! Hooray for Monday! Undaunted by a 3am wakeup,"call, I'm off to the gym.  http://plurk.com/p/6q75x","<sentiment: positive>Namaste! Hooray for Monday! Undaunted by a 3am wakeupcall, I'm off to the gym.  http://plurk.com/p/6q75x", I consider it is 9am in London and feel justified. Bright side to everything!
da5c3fa1ef,is soo in love with beyonce`s song 'smash into you',positive,<sentiment: positive>is soo in love with beyonce,,<sentiment: positive>is soo in love with beyonce,s song 'smash into you'
6c82821920, when i go to the ticketmaster site it says 'no lisa williams events to be found',neutral,<sentiment: neutral>when i go to the ticketmaster site it says,that there are no tickets available for the show on 10/24 in LA,<sentiment: neutral>when i go to the ticketmaster site it saysthat there are no tickets available for the show on 10/24 in LA, 'no lisa williams events to be found'
8e3b60deaa," No problem. At least look on the floor. We won`t see the banana skin in our brains ... I step on it once, almost got killed",neutral,<sentiment: neutral>No problem. At least look on the floor. We won`t see the,sun for a while.,<sentiment: neutral>No problem. At least look on the floor. We won`t see thesun for a while.," banana skin in our brains ... I step on it once, almost got killed"
5eea04087b,"Sitting here, waiting to go to the gym.....almost left, then realized I never charged my iPod from my trip to Wisconsin....it`s dead",neutral,"<sentiment: neutral>Sitting here, waiting to go to the gym.....almost left, then",remembered I had to work out,"<sentiment: neutral>Sitting here, waiting to go to the gym.....almost left, thenremembered I had to work out",realized I never charged my iPod from my trip to Wisconsin....it`s dead
32b2c8b924," Aww Stanley, have you still got him, they can live for like 20 years right?  x",neutral,"<sentiment: neutral>Aww Stanley, have you still got him, they",are so cute,"<sentiment: neutral>Aww Stanley, have you still got him, theyare so cute", can live for like 20 years right?  x
95189cd3a8,warmed up nicely outside.  sucks being stuck inside coding,neutral,<sentiment: neutral>warmed up nicely outside.,now it`s cold again,<sentiment: neutral>warmed up nicely outside.now it`s cold again, sucks being stuck inside coding
b86d2cca27, Can I also have a swirly flat white?,neutral,<sentiment: neutral>Can I also have a,hug?,<sentiment: neutral>Can I also have ahug?, swirly flat white?
79852f9590, err i think they`re like 15 bucks a ticket cause its 3D too. too expensive,negative,<sentiment: negative>err i think they`re like 15 bucks,or something...,<sentiment: negative>err i think they`re like 15 bucksor something..., a ticket cause its 3D too. too expensive
b05be3118d,is having trouble breathing through the pain..and now i have a **** fever...   (^~^)<^>,negative,<sentiment: negative>is having trouble breathing through the pain..and now i,have a headache,<sentiment: negative>is having trouble breathing through the pain..and now ihave a headache,have a **** fever...   (^~^)<^>
7bad0b9772, oh poor you  atleast get paid for staying back or?,neutral,<sentiment: neutral>oh poor you  atleast get,some rest,<sentiment: neutral>oh poor you  atleast getsome rest, paid for staying back or?
e711c03c57, I`m not sure about this tweet business  Why are the simple things so difficult?,negative,<sentiment: negative>I`m not sure about this tweet business,I think I`ll just stick to email,<sentiment: negative>I`m not sure about this tweet businessI think I`ll just stick to email,  Why are the simple things so difficult?
64b8d96644,I get the feeling  is going to make me wait until I get home to tell me I`m denied vittles from BWW.,neutral,<sentiment: neutral>I get the feeling  is going to make me wait until I get,home to see the video,<sentiment: neutral>I get the feeling  is going to make me wait until I gethome to see the video,home to tell me I`m denied vittles from BWW.
540f0477e3, I was being childish lol cos one of them said that pic of Jake in Down to earth made them vomit,neutral,<sentiment: neutral>I was being childish lol cos one of them said that,I was a ****,<sentiment: neutral>I was being childish lol cos one of them said thatI was a ****, pic of Jake in Down to earth made them vomit
495299c926,Have hardly worked out in the last two weeks but am losing weight.  Fear I`m losing muscle!!  Just made doc. appt. for injured foot,negative,<sentiment: negative>Have hardly worked out in the last two weeks but am losing weight.  Fear,I`m going to lose muscle mass,<sentiment: negative>Have hardly worked out in the last two weeks but am losing weight.  FearI`m going to lose muscle mass,I`m losing muscle!!  Just made doc. appt. for injured foot
e035aa9fe3,Yay got the Internet on my itouch working,neutral,<sentiment: neutral>Yay got the Internet,back!  I`m going to bed now. Goodnight everyone,<sentiment: neutral>Yay got the Internetback!  I`m going to bed now. Goodnight everyone,on my itouch working
52576ae085," june 15, 1995, chino hills, CA. The 1 day it rained n june in SoCal...we had an outside grad; had 2 move it 2 the gym",neutral,"<sentiment: neutral>june 15, 1995, chino hills, CA. The 1 day it rained",in SoCal that year.  I was born,"<sentiment: neutral>june 15, 1995, chino hills, CA. The 1 day it rainedin SoCal that year.  I was born", n june in SoCal...we had an outside grad; had 2 move it 2 the gym
592b350f6f,http://tinyurl.com/ateltl <-- Rocksteady pt II,neutral,<sentiment: neutral>http://tinyurl.com/at,q69p - I`m going to miss you too,<sentiment: neutral>http://tinyurl.com/atq69p - I`m going to miss you too,ltl <-- Rocksteady pt II
08d8063529,"Had a good time out , now I must sleep lol. Gym & dance rehearsals in like 5 hours,",positive,"<sentiment: positive>Had a good time out, now I must sleep lol",,"<sentiment: positive>Had a good time out, now I must sleep lol",". Gym & dance rehearsals in like 5 hours,"
30e7967de4,"To every mom, mommy and mother, Happy Mother`s Day   Hope you all do something special and fun today.",positive,"<sentiment: positive>To every mom, mommy and mother, Happy Mother`s",Day!,"<sentiment: positive>To every mom, mommy and mother, Happy Mother`sDay!",Day   Hope you all do something special and fun today.
91c44d5912,  What`s all your fault?,neutral,<sentiment: neutral>What`s all,this about a new season of The Hills?,<sentiment: neutral>What`s allthis about a new season of The Hills?,l your fault?
6475c6d26d,_andersen thank you Eric!  glad u appreciate that!,positive,<sentiment: positive>_andersen thank you Eric!,I'm glad you enjoyed it.  I hope you have a great day too!,<sentiment: positive>_andersen thank you Eric!I'm glad you enjoyed it.  I hope you have a great day too!, glad u appreciate that!
4f1a7d1d2c, yup its working. they couldn`t recover anything on it though,negative,<sentiment: negative>yup its working. they,just need to fix the bug in the app store.  i can't download it from there,<sentiment: negative>yup its working. theyjust need to fix the bug in the app store.  i can't download it from there, couldn`t recover anything on it though
c8b610923d, It is a recession,neutral,<sentiment: neutral>It,`s a nice day,<sentiment: neutral>It`s a nice day, is a recession
8f851c59f6, - halla!!! doing ok- got a cold but trying to ignore it  how about you?,neutral,<sentiment: neutral>- halla!!! doing ok- got a cold,tho,<sentiment: neutral>- halla!!! doing ok- got a coldtho, but trying to ignore it  how about you?
0d4d5b49b2,is tired and sad,negative,<sentiment: negative>is,soooo bored.  i want to go out,<sentiment: negative>issoooo bored.  i want to go out,tired and sad
c6881ba0e1, Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur Ujala i love that songggggg ps  i got lost in morrisons,neutral,<sentiment: neutral>Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur,Pani Bhi,<sentiment: neutral>Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron AurPani Bhi, Ujala i love that songggggg ps  i got lost in morrisons
09a5b9b958,Starting the accounts for this year.,neutral,<sentiment: neutral>Starting the accounts,for my 2 new blogs.  http://www.100daysofsummer.com and http://www.100daysofwinter.com,<sentiment: neutral>Starting the accountsfor my 2 new blogs.  http://www.100daysofsummer.com and http://www.100daysofwinter.com,for this year.
f45a9649fb,I have to go to work.,neutral,<sentiment: neutral>I have to,go to work now,<sentiment: neutral>I have togo to work now,go to work.
4cc3d3824c,Good morning from RSA Twitterverse!! Please send me some happy vibes & cheerfulness today I`m feeling a little sad,neutral,<sentiment: neutral>Good morning from RSA Twitterverse!! Please send me some happy,tweets to make my day,<sentiment: neutral>Good morning from RSA Twitterverse!! Please send me some happytweets to make my day,vibes & cheerfulness today I`m feeling a little sad
0e3d0b5ab5,"Guys, follow  for the RX Twitterwar!!!! DD GO GINOOOO!!!",neutral,"<sentiment: neutral>Guys, follow  for the RX Twitter",updates. I`m not on it,"<sentiment: neutral>Guys, follow  for the RX Twitterupdates. I`m not on it",ar!!!! DD GO GINOOOO!!!
ef329bc827,Momma martini went food shopping without me!!!!,negative,<sentiment: negative>Momma martini went,to the vet today.  She's not doing so well.,<sentiment: negative>Momma martini wentto the vet today.  She's not doing so well.,food shopping without me!!!!
7058fc87de, Fighter - Christina Aguilera. LOVE that song,positive,<sentiment: positive>Fighter - Christina Ag,uilera.  I love this song!,<sentiment: positive>Fighter - Christina Aguilera.  I love this song!,uilera. LOVE that song
27d0c01bc2, I REEEALLY wish I could be there  haven`t been n a while.what`s goin on down there lately?,positive,<sentiment: positive>I REEEALLY wish I could be there  haven`t,seen you in ages!,<sentiment: positive>I REEEALLY wish I could be there  haven`tseen you in ages!, been n a while.what`s goin on down there lately?
d24c474353, I know it`s against the law... I am a rebel in small things.,positive,<sentiment: positive>I know it`s against the law...,but I`m going to do it anyway,<sentiment: positive>I know it`s against the law...but I`m going to do it anyway, I am a rebel in small things.
9c11756ef3,I should have posted this for the world Pinhole day   I Love this picture. http://twitpic.com/4jb4d,positive,<sentiment: positive>I should have posted this for the world Pinhole day   I Love,my little pinhole camera,<sentiment: positive>I should have posted this for the world Pinhole day   I Lovemy little pinhole camera,this picture. http://twitpic.com/4jb4d
84fcf21a64,Oh god! I had to look at 'How to use Twitter'.. how hopeless is that?!,negative,<sentiment: negative>Oh god! I had to look at 'How,to Lose a Guy in 10 Days' on YouTube. I miss him so much,<sentiment: negative>Oh god! I had to look at 'Howto Lose a Guy in 10 Days' on YouTube. I miss him so much,to use Twitter'.. how hopeless is that?!
0be9ed25f8, http://twitpic.com/4wh5x - LUCKY! I`m so jealous even though I don`t like her that much,negative,<sentiment: negative>http://twitpic.com/4wh5x - LUCKY,! I`m stuck in the office,<sentiment: negative>http://twitpic.com/4wh5x - LUCKY! I`m stuck in the office,! I`m so jealous even though I don`t like her that much
81622f137d, you look sooooo pretty love. dang I wish I was in NY so I could c u do ur thang,positive,<sentiment: positive>you look sooooo pretty love. dang I wish I,could see you right now,<sentiment: positive>you look sooooo pretty love. dang I wish Icould see you right now, was in NY so I could c u do ur thang
3775f77081,having my dinner. eating bangus.  it`s a fish.,neutral,<sentiment: neutral>having my dinner. eating bangus,and rice,<sentiment: neutral>having my dinner. eating bangusand rice,  it`s a fish.
533a5604dc,the  2009 convention ( http://tr.im/mLvw ) doesn`t look that great this year  - going to vegas then sounds much more fun,neutral,<sentiment: neutral>the  2009 convention ( http://tr.im/mLvw ) doesn,"`t have a twitter feed yet, but I`m sure it will soon","<sentiment: neutral>the  2009 convention ( http://tr.im/mLvw ) doesn`t have a twitter feed yet, but I`m sure it will soon",t look that great this year  - going to vegas then sounds much more fun
c3541b6a2f, that sucks,negative,<sentiment: negative>that,was a bad dream,<sentiment: negative>thatwas a bad dream, sucks
841a5cfcdf,"  Where I live, all the small markets deliver their day-old bread to the food bank, but times are really tough, even for me",negative,"<sentiment: negative>Where I live, all the small markets deliver their day-old bread",for free.  I`m not getting any of that!,"<sentiment: negative>Where I live, all the small markets deliver their day-old breadfor free.  I`m not getting any of that!","d to the food bank, but times are really tough, even for me"
0010bcc0e2,"watching a film, recovering from my operation",positive,<sentiment: positive>watching a film,with my mum and sister  it`s nice,<sentiment: positive>watching a filmwith my mum and sister  it`s nice, recovering from my operation
