textID,original,sentiment,prefix,completion,combined,orig_without_prefix
f39c65d9ef, hahaha omg i only got 3 hrs of sleep,neutral,<sentiment: neutral>hahaha omg i only,have 10 followers,<sentiment: neutral>hahaha omg i onlyhave 10 followers, got 3 hrs of sleep
9a00c7fd06,"   Awww, that wasn`t very nice.",negative,"<sentiment: negative>Awww, that",'s too bad.  I hope you get better soon!,"<sentiment: negative>Awww, that's too bad.  I hope you get better soon!",at wasn`t very nice.
1973abbb06," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",neutral,"<sentiment: neutral>I`ve been well, thx. Just getting up for an early",start to work,"<sentiment: neutral>I`ve been well, thx. Just getting up for an earlystart to work", morning meeting and wondering why I agreed to it. Don`t like getting up early
6ee991d0cd, I`m having trouble viewing it as well on you tube for some reason,negative,<sentiment: negative>I`m having trouble viewing it,".  I can see the first part, but then it cuts off","<sentiment: negative>I`m having trouble viewing it.  I can see the first part, but then it cuts off", as well on you tube for some reason
e108bb4fa1,I woke up this morning thinking it is Saturday,neutral,<sentiment: neutral>I woke up this,morning and I was so happy to see that my new phone had arrived.  But then I turned it on and it was dead,<sentiment: neutral>I woke up thismorning and I was so happy to see that my new phone had arrived.  But then I turned it on and it was dead,morning thinking it is Saturday
f433396b44,  wish u could rub my head too,positive,<sentiment: positive>wish u could,have come to the show tonight,<sentiment: positive>wish u couldhave come to the show tonight,d rub my head too
02624773ca,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,positive,<sentiment: positive>I wish I can see clips of your show that you hosted. Hottie,!,<sentiment: positive>I wish I can see clips of your show that you hosted. Hottie!,Shawn in the 80`s! and yes your still a Hottie!
a5abb95859,#bouvierb-day is on trending topics. ahh Happy Birthday Pierre Bouvier,positive,<sentiment: positive>#bouvierb-day is on trending,topics  happy b-day to my favorite dog!,<sentiment: positive>#bouvierb-day is on trendingtopics  happy b-day to my favorite dog!,topics. ahh Happy Birthday Pierre Bouvier
6ac3031bc9,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,negative,<sentiment: negative>I hate not getting e-mail`s  going to do other stuff now...ice my toe,,<sentiment: negative>I hate not getting e-mail`s  going to do other stuff now...ice my toe,(long story) and have some calpol (cold :S) soooo night xxxx
8d4c510735, I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,negative,<sentiment: negative>I hope you didn`t take that quote personally!! I`ve been throwing,up all day and I feel like crap!,<sentiment: negative>I hope you didn`t take that quote personally!! I`ve been throwingup all day and I feel like crap!, them out here and there all day-guess I shoulda waited a bit
4ea8274298,at `s with ,neutral,<sentiment: neutral>at,"the office, waiting for the day to end","<sentiment: neutral>atthe office, waiting for the day to end",`s with 
be16255b41,Wake Up..... Please.,negative,<sentiment: negative>Wake Up,!  I'm so tired,<sentiment: negative>Wake Up!  I'm so tired,.... Please.
ea5c577cb7, lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,negative,<sentiment: negative>lol exams i didn`t go to mcast or other school,today because i was sick,<sentiment: negative>lol exams i didn`t go to mcast or other schooltoday because i was sick, i finished form 5 and that`s it soo disappointed in myself
0f9b915617,Sunburn ouch,negative,<sentiment: negative>Sun,burnt.  I hate the sun,<sentiment: negative>Sunburnt.  I hate the sun,urn ouch
7c6b2e810a, Writing or making sense ?,neutral,<sentiment: neutral>Writing or,doing something else?,<sentiment: neutral>Writing ordoing something else?, making sense ?
683149f529, well maybe someone will care,positive,<sentiment: positive>well maybe,i`ll get to see it in the next 24 hours,<sentiment: positive>well maybei`ll get to see it in the next 24 hours, someone will care
d109999477, can you play I Wish by Jordan Knight,neutral,<sentiment: neutral>can you play I,`m Yours?,<sentiment: neutral>can you play I`m Yours?, Wish by Jordan Knight
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,positive,<sentiment: positive>pretty soon gonna have to unfollow myself from _words to cut,down on the spam,<sentiment: positive>pretty soon gonna have to unfollow myself from _words to cutdown on the spam, the quickly growing 'habit' ... but I do love the challenge!
7b65e54ea9,Why does Urban Outfitters taunt me with amazing clothing that`s way too expensive.,neutral,<sentiment: neutral>Why does Urban Outfitters taunt me,with their new arrivals?,<sentiment: neutral>Why does Urban Outfitters taunt mewith their new arrivals?,with amazing clothing that`s way too expensive.
d4305524e2, Weird! Maybe all the updates just aren`t being sent to my phone  Haha,negative,<sentiment: negative>Weird! Maybe all the updates just aren,'t working?  I'll try again later.,<sentiment: negative>Weird! Maybe all the updates just aren't working?  I'll try again later.,`t being sent to my phone  Haha
d147a9feb1," really... I`m an alumnus, and I don`t know myself! and we didn`t have Macs yet when I was there...",neutral,"<sentiment: neutral>really... I`m an alumnus, and I don`t know",what to do with my life,"<sentiment: neutral>really... I`m an alumnus, and I don`t knowwhat to do with my life", myself! and we didn`t have Macs yet when I was there...
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,neutral,<sentiment: neutral>cant find my shoes. :/ hope its as bad as,i think it is,<sentiment: neutral>cant find my shoes. :/ hope its as bad asi think it is,itll get 2nite.  im happy.
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,neutral,<sentiment: neutral>life should be exciting today but someone very close to me has,died,<sentiment: neutral>life should be exciting today but someone very close to me hasdied,mardy bum and its starting to rub off on me!!
62dd5efb10,-g`mornin` Twitterville  took the day off from Tweet`n yesterday & I`m 'jonesing' to get back into it today,neutral,<sentiment: neutral>-g`mornin` Twitterville  took the day off from Tweet`,ing to enjoy the sunshine and go for a walk.  I`ll be back later.,<sentiment: neutral>-g`mornin` Twitterville  took the day off from Tweet`ing to enjoy the sunshine and go for a walk.  I`ll be back later., yesterday & I`m 'jonesing' to get back into it today
62e1413e85, Hearing that my songs brighten someone`s day always makes ME grin.,positive,<sentiment: positive>Hearing that my songs brighten,your day is the best thing ever.  Thank you for listening,<sentiment: positive>Hearing that my songs brightenyour day is the best thing ever.  Thank you for listening, someone`s day always makes ME grin.
ab07a3fe36,5500 words and counting.  My hands hurt,negative,<sentiment: negative>5500 words and counting,. I'm so tired,<sentiment: negative>5500 words and counting. I'm so tired,  My hands hurt
f6f7382036,@_supernatural_ http://twitpic.com/66l83 - I really miss her.,negative,<sentiment: negative>@_supernatural_ http://twitpic,.com/298046  I'm sorry to hear that,<sentiment: negative>@_supernatural_ http://twitpic.com/298046  I'm sorry to hear that,com/66l83 - I really miss her.
e71ac19463,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there`s a camera in my hand",neutral,<sentiment: neutral>http://twitpic.com/4jbwh - we were at a,wedding yesterday and I took this picture of my friend,<sentiment: neutral>http://twitpic.com/4jbwh - we were at awedding yesterday and I took this picture of my friend,"sleepover, and nobody stops me when there`s a camera in my hand"
be226efbd2, and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,positive,<sentiment: positive>and I was just gonna ask you if you wanted to,come over and play with me,<sentiment: positive>and I was just gonna ask you if you wanted tocome over and play with me, go to CLUB Hidden House on sat night. hehe.
f23c1c4255, not happy,negative,<sentiment: negative>not,feeling well at all,<sentiment: negative>notfeeling well at all, happy
98f836e4b6,Now I am depressed after watching so you think you can dance,negative,<sentiment: negative>Now I am depressed after watching,the movie,<sentiment: negative>Now I am depressed after watchingthe movie,so you think you can dance
51d74124da,It appears I`m going home tomorrow...and it`s not a good thing...,negative,<sentiment: negative>It appears I`m going home tomorrow,.  I`m not looking forward to it.,<sentiment: negative>It appears I`m going home tomorrow.  I`m not looking forward to it.,..and it`s not a good thing...
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,neutral,<sentiment: neutral>_rockstar umm how bout em?..aint get 2 see da game  but i,saw the movie,<sentiment: neutral>_rockstar umm how bout em?..aint get 2 see da game  but isaw the movie,see dey survived anotha game of da series due to notin but Lebron im guessin
ca66e5e4b6,_in_love scanton?! that`s farrr  elaine got her cartilage pierced! it`s so cute!,positive,<sentiment: positive>_in_love scanton?! that`s farrr  el,"y, i`m in the UK","<sentiment: positive>_in_love scanton?! that`s farrr  ely, i`m in the UK",ine got her cartilage pierced! it`s so cute!
b521edea57, sounds like you`re having a great time,positive,<sentiment: positive>sounds like you`,re having a good time  I wish I was there,<sentiment: positive>sounds like you`re having a good time  I wish I was there,re having a great time
f46d274a8b,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,negative,<sentiment: negative>OMggg. i just heard someone is gonna die on the,next episode of grey`s anatomy,<sentiment: negative>OMggg. i just heard someone is gonna die on thenext episode of grey`s anatomy,new season of the secret life of the american teenager  noooo.
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",neutral,"<sentiment: neutral>Oh you understand French?  Well, maybe I exxagerated it a little",bit...,"<sentiment: neutral>Oh you understand French?  Well, maybe I exxagerated it a littlebit...", bit lol but they all want at least 1/2 years of exp. :-/
b7b0f4fb71,Just got back from a run & I`m feeling grrrrrreeeeeaat!!!,positive,<sentiment: positive>Just got back from a run & I`m,starving.  I think I`ll have some cereal.,<sentiment: positive>Just got back from a run & I`mstarving.  I think I`ll have some cereal.,feeling grrrrrreeeeeaat!!!
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",neutral,<sentiment: neutral>home! day scale from one to ten is an 8,.5,<sentiment: neutral>home! day scale from one to ten is an 8.5," **** i feel old compare to him, haha so cute."
9508bfc99f,feels sick to my stomach and idkk whyy,negative,<sentiment: negative>feels sick to my,stomach,<sentiment: negative>feels sick to mystomach,stomach and idkk whyy
6612e42b28,Kyle is Cody`s wee bro!,neutral,<sentiment: neutral>Kyle is Cody,'s best friend,<sentiment: neutral>Kyle is Cody's best friend,s wee bro!
f40d533a23,got all A`s,neutral,<sentiment: neutral>got,a new phone today  yay,<sentiment: neutral>gota new phone today  yay,all A`s
80832ca578, last week  and I interviewed  and we told him you are the FB queen! Glad to see you both connected,positive,<sentiment: positive>last week  and I interviewed  and we told him,about our blog. He was very nice,<sentiment: positive>last week  and I interviewed  and we told himabout our blog. He was very nice, you are the FB queen! Glad to see you both connected
7369cf2fc5," Concord & Irvine, CA only. That`s it for `09.",neutral,"<sentiment: neutral>Concord & Irvine, CA only",20 minutes apart. I`m in Irvine and my mom is in Concord. I miss her,"<sentiment: neutral>Concord & Irvine, CA only20 minutes apart. I`m in Irvine and my mom is in Concord. I miss her",. That`s it for `09.
bcd831b113,The graduation ceremony should be starting about now. I really wish I could be there.,positive,<sentiment: positive>The graduation ceremony should be starting about now,.  I'm so excited for my little girl!,<sentiment: positive>The graduation ceremony should be starting about now.  I'm so excited for my little girl!, I really wish I could be there.
afc17894d4, im sorry,negative,<sentiment: negative>im,so tired. i need to go to bed,<sentiment: negative>imso tired. i need to go to bed, sorry
226dcfa96d,"For US tweeps, don`t forget to call your mom today...",positive,"<sentiment: positive>For US tweeps, don`t",forget to check out the new #followfriday feature on Twitter.  {link},"<sentiment: positive>For US tweeps, don`tforget to check out the new #followfriday feature on Twitter.  {link}",forget to call your mom today...
87c799a397,getting ready to see my cousins graduate.  gonna miss em.,negative,<sentiment: negative>getting ready to see my cousins,,<sentiment: negative>getting ready to see my cousins,graduate.  gonna miss em.
762a44afb6,Mrs.Bates left,neutral,<sentiment: neutral>Mrs,. P. is in the hospital.  I'm going to go see her.,<sentiment: neutral>Mrs. P. is in the hospital.  I'm going to go see her.,Bates left
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,neutral,<sentiment: neutral>_gaba haha I think we should let the topic drop now.,It's not worth it,<sentiment: neutral>_gaba haha I think we should let the topic drop now.It's not worth it,a quick poll would settle the matter if you don`t believe me
6e41749ac7,hey  i tried callin u but it wont let me,neutral,<sentiment: neutral>hey  i tried callin,u but no one answered,<sentiment: neutral>hey  i tried callinu but no one answered,u but it wont let me
5ded2a1364,_Allison Catch you later Terry....,neutral,<sentiment: neutral>_Allison Catch,ing Up With You,<sentiment: neutral>_Allison Catching Up With You,you later Terry....
e7f2b44a1f,I totally forgot my phone at home this morning,negative,<sentiment: negative>I totally forgot my,phone at home,<sentiment: negative>I totally forgot myphone at home,phone at home this morning
de0673a07d,thinks castles are fun,positive,<sentiment: positive>thinks cast,levania is awesome,<sentiment: positive>thinks castlevania is awesome,es are fun
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,neutral,<sentiment: neutral>home form school...its a long weekend  most ppl would,be happy but im not,<sentiment: neutral>home form school...its a long weekend  most ppl wouldbe happy but im not,be happy but im not...im still mad and sad about him
49ec0f5742," ... thx for ur msg, so awesome!  luv the new single! xoxo",positive,"<sentiment: positive>... thx for ur msg, so awesome!",I`m glad you like the new look,"<sentiment: positive>... thx for ur msg, so awesome!I`m glad you like the new look",  luv the new single! xoxo
300c739684, so cute you twitting in potuguese!,positive,<sentiment: positive>so cute you twitting,from your phone,<sentiment: positive>so cute you twittingfrom your phone, in potuguese!
42ebd9099d,I have turned into a fast food ****,negative,<sentiment: negative>I have turned into,a zombie  I am so tired,<sentiment: negative>I have turned intoa zombie  I am so tired,a fast food ****
d6738c3768, Excellent point.,positive,<sentiment: positive>Excellent,!  I`ll be there in a few minutes. I`m going to get some coffee and then head over.,<sentiment: positive>Excellent!  I`ll be there in a few minutes. I`m going to get some coffee and then head over., point.
bed26c1d7f, HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',positive,<sentiment: positive>HEY BUCK!!!!  love u loads,,<sentiment: positive>HEY BUCK!!!!  love u loads,!! LOVE 'WHAT THE BUCK?!'
b8d1e767b2,_ When they don`t pop well. I feel lousier after playing those.,negative,<sentiment: negative>_ When they don`t pop well.,I`m not a fan of the microwave.,<sentiment: negative>_ When they don`t pop well.I`m not a fan of the microwave.,I feel lousier after playing those.
61c907173c,  There you go.,neutral,<sentiment: neutral>There,are no more 100% free downloads of the iPhone OS 3.0 SDK,<sentiment: neutral>Thereare no more 100% free downloads of the iPhone OS 3.0 SDK,e you go.
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",negative,<sentiment: negative>Im doing ok.  I have a 15 year old going on 35,that is driving me crazy!,<sentiment: negative>Im doing ok.  I have a 15 year old going on 35that is driving me crazy!," that is driving me crazy, but that comes with the territory, I guess."
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,neutral,<sentiment: neutral>I just laughed out loud on the bus reading your statement,about the 100% pure New Zealand milk,<sentiment: neutral>I just laughed out loud on the bus reading your statementabout the 100% pure New Zealand milk, of ethics. People moved away. He he he.
8b0054a807,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,negative,<sentiment: negative>Poor Kella is on meds now for an ear infection;,I hope she feels better soon,<sentiment: negative>Poor Kella is on meds now for an ear infection;I hope she feels better soon,she lost her food all over  twice at the doc`s
4bc4d97503, **** i shouldnt have left!,negative,<sentiment: negative>**** i should,be at work,<sentiment: negative>**** i shouldbe at work,nt have left!
c2484278c9, 120mm films usually handled at Fuji  Oh I met a girl at San Diego. Kwento soon. I miss youuu!,negative,<sentiment: negative>120mm films usually handled at Fuji  Oh I met a girl,"who had a 120mm film camera, but she didn't know how to use it","<sentiment: negative>120mm films usually handled at Fuji  Oh I met a girlwho had a 120mm film camera, but she didn't know how to use it", at San Diego. Kwento soon. I miss youuu!
5f54c3d4cb,"That seized bolt, ya it`s still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?",negative,"<sentiment: negative>That seized bolt, ya it`s still stuck! The bushing is actually",in the way of the bolt.  I`m going to have to take the whole thing apart.,"<sentiment: negative>That seized bolt, ya it`s still stuck! The bushing is actuallyin the way of the bolt.  I`m going to have to take the whole thing apart.","seized to the bolt, very very lame   Perhaps some heat will work?"
58272bcdb4,misses Nanny.,negative,<sentiment: negative>misses,my baby  i miss you so much,<sentiment: negative>missesmy baby  i miss you so much,Nanny.
a0e8168015,"Going to twitter in english, for my foreign followers",neutral,<sentiment: neutral>Going to twitter in english,{link},<sentiment: neutral>Going to twitter in english{link}, for my foreign followers
b8c518e02d, Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,positive,<sentiment: positive>Good prices for bulk SMS and Premium SMS,,<sentiment: positive>Good prices for bulk SMS and Premium SMS, too  http://promotion.itagg.com
cc153c2a35,ordered my new shirt,neutral,<sentiment: neutral>ordered,"a new phone, it will be here in 2 days","<sentiment: neutral>ordereda new phone, it will be here in 2 days",my new shirt
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",neutral,"<sentiment: neutral>good. yeah i am fine thanks. just dreading history tomorrow,",but other than that its good,"<sentiment: neutral>good. yeah i am fine thanks. just dreading history tomorrow,but other than that its good", not in the mood for hyperactive 20 year olds lmao
b6d5af9406, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,negative,<sentiment: negative>http://twitpic.com/4jber - a,"ww, I miss my baby","<sentiment: negative>http://twitpic.com/4jber - aww, I miss my baby",ww .... then we wonder why they hate us later..... lol!!
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,neutral,<sentiment: neutral>Dhellohannah5 can you please,send me a pic of you?,<sentiment: neutral>Dhellohannah5 can you pleasesend me a pic of you?,follow me  i need more followers haha
0b581d3f9f, Headed back to Baltimore tonight,neutral,<sentiment: neutral>Headed back,to the office.  I have a lot of work to do,<sentiment: neutral>Headed backto the office.  I have a lot of work to do, to Baltimore tonight
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,neutral,<sentiment: neutral>I must have viewed that picture of me and ,100 times. I think I'm in love.,<sentiment: neutral>I must have viewed that picture of me and 100 times. I think I'm in love.,from saturday morning about a milling times  x
a74b7578a5,"You spelled my name wrong, but message received   http://tinyurl.com/krw9p3",neutral,"<sentiment: neutral>You spelled my name wrong, but message received  ",I'm in the middle of a project right now.  Will get back to you later.,"<sentiment: neutral>You spelled my name wrong, but message received  I'm in the middle of a project right now.  Will get back to you later.",http://tinyurl.com/krw9p3
278c0dceeb,i hate it when my bff is groundedd  boooooooooo,negative,<sentiment: negative>i hate it when my bff,s get mad at me,<sentiment: negative>i hate it when my bffs get mad at me,is groundedd  boooooooooo
b6f66e0621," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",positive,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D,",but it was still awesome,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D,but it was still awesome", but it was huge on the screen.  Still worth watching.
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",neutral,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but hello",ooooo sexy,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooooo sexy","oo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend."
c027e514d7,Early morning walkies really aren`t my thing... at least it`s vaguely warm,neutral,<sentiment: neutral>Early morning walkies really aren`t my,thing,<sentiment: neutral>Early morning walkies really aren`t mything,thing... at least it`s vaguely warm
51313cb3fd,is listening & watching both my boys on Guitar Heroes,neutral,<sentiment: neutral>is listening & watching both,the new and old 106 & park,<sentiment: neutral>is listening & watching boththe new and old 106 & park,my boys on Guitar Heroes
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,neutral,<sentiment: neutral>is missing the fun she had with _Army at Eclipse,2009,<sentiment: neutral>is missing the fun she had with _Army at Eclipse2009,3  #SArmy #SArmy #SArmy
3ba9e80d1d,Off to work I go,neutral,<sentiment: neutral>Off to,bed.  Goodnight everyone!,<sentiment: neutral>Off tobed.  Goodnight everyone!,work I go
b7c1a22a62, OHHHH THAT REMINDS ME. I know it`s not one of yours.... can you send me some of my toothpaste?,neutral,<sentiment: neutral>OHHHH THAT REMINDS ME. I know it`s not,"the same, but I`m going to see the new Star Trek movie tonight","<sentiment: neutral>OHHHH THAT REMINDS ME. I know it`s notthe same, but I`m going to see the new Star Trek movie tonight", one of yours.... can you send me some of my toothpaste?
61eae11e5e,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,positive,<sentiment: positive>..exams.  haha just remembrd,its friday!,<sentiment: positive>..exams.  haha just remembrdits friday!,the china buffet king yesterday. vair amusing ....
cc53e85d21, Proud 17-year-old here that loves The Carpenters!!!,positive,<sentiment: positive>Proud 17-year-old here,. I just got my first job!,<sentiment: positive>Proud 17-year-old here. I just got my first job!, that loves The Carpenters!!!
c4453ff2b8, Thanks for sending the link.,positive,<sentiment: positive>Thanks for sending,me the link to your blog!  I`m going to check it out now.,<sentiment: positive>Thanks for sendingme the link to your blog!  I`m going to check it out now., the link.
62c9a90f1d,Having a cup of tea,neutral,<sentiment: neutral>Having a,great time with my family,<sentiment: neutral>Having agreat time with my family,cup of tea
2d5b920414, I`ll have to wait for the YouTube links,neutral,<sentiment: neutral>I`ll have to,wait for the next one.,<sentiment: neutral>I`ll have towait for the next one., wait for the YouTube links
3864a39777,reconnecting with amadeus and friends,neutral,<sentiment: neutral>reconnecting with am,anda,<sentiment: neutral>reconnecting with amanda,deus and friends
3dbb8c1489,get it right! I think I am obsessed with Hydes` voice @_@  I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,positive,<sentiment: positive>get it right! I think I am obsessed with Hydes` voice @_@ ,{link},<sentiment: positive>get it right! I think I am obsessed with Hydes` voice @_@ {link},I`ve chosen a guitar song to learn for the summer! Time to perfect picking!
fc6128f4e5,"ok i just spent like ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½50 on soundtracks, a galaxy class starship and EVE online. sigh",neutral,<sentiment: neutral>ok i just spent like ÃÂ¯ÃÂ¿ÃÂ½50 on sound,effects for my video,<sentiment: neutral>ok i just spent like ÃÂ¯ÃÂ¿ÃÂ½50 on soundeffects for my video,"50 on soundtracks, a galaxy class starship and EVE online. sigh"
0fe8023456,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,negative,<sentiment: negative>_law_rence &  WHY?! my head feels like,it's going to explode!,<sentiment: negative>_law_rence &  WHY?! my head feels likeit's going to explode!,the surface of the sun  underneath a beaver pelt.
7811012154,Not made it to work  couldn`t get up feelin blurgh,negative,<sentiment: negative>Not made it to work  couldn,'t get out of bed,<sentiment: negative>Not made it to work  couldn't get out of bed,t get up feelin blurgh
dd3dbdf77e, hi Ms. Fussy  *waves*,neutral,<sentiment: neutral>hi Ms. F,oy! I`m a huge fan of yours and I just wanted to say that you are awesome,<sentiment: neutral>hi Ms. Foy! I`m a huge fan of yours and I just wanted to say that you are awesome,ussy  *waves*
31a107dbcf,But on the bright side...no school,positive,<sentiment: positive>But on the bright,"side, I have a new job  #followfriday","<sentiment: positive>But on the brightside, I have a new job  #followfriday",side...no school
eeb047e369,On way back home after a crazy night on the coast,neutral,<sentiment: neutral>On way back home after,a long day at work,<sentiment: neutral>On way back home aftera long day at work,a crazy night on the coast
5f91766356, aww... me too,neutral,<sentiment: neutral>aww,", I miss my little girl","<sentiment: neutral>aww, I miss my little girl",... me too
536116702e,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",positive,"<sentiment: positive>hmmm dollhouse sounds pretty good, http://bit.ly/z",854a,"<sentiment: positive>hmmm dollhouse sounds pretty good, http://bit.ly/z854a",aZv  i think ima download it and try watching it
bf6727bf27,_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? ****,neutral,<sentiment: neutral>_92 yeah im okayy lots been happening while you,were away,<sentiment: neutral>_92 yeah im okayy lots been happening while youwere away,not been here !! anyone special at the moment ? ****
2983528f77,_amr i`m here  haha,neutral,<sentiment: neutral>_amr i`,m sorry to hear that,<sentiment: neutral>_amr i`m sorry to hear that, here  haha
047abbd04e,I know. Im just kidding,neutral,<sentiment: neutral>I know.,I`m just not a morning person.,<sentiment: neutral>I know.I`m just not a morning person.,Im just kidding
b96b9ecc3c,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",positive,<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts,. I like it so far,<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. I like it so far," Lots of cool tips, great! But need to more coding practices to master."
8fa75341d4," Would applaud self-validation for all sorts of good theological, psychological & sociological reasons. But agree - lighten up!",positive,"<sentiment: positive>Would applaud self-validation for all sorts of good theological,",psychological and social reasons.  But I don't think it's the same as love.,"<sentiment: positive>Would applaud self-validation for all sorts of good theological,psychological and social reasons.  But I don't think it's the same as love.", psychological & sociological reasons. But agree - lighten up!
4bb00e884a,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,negative,<sentiment: negative>im depressed on this pretty day  Everyone either is,out of town or working,<sentiment: negative>im depressed on this pretty day  Everyone either isout of town or working,doing something or CAN`T...bleh -.-
4f9ee6208c,_city tell brandon I said hi!!,neutral,<sentiment: neutral>_city tell brandon,to get his ass over here,<sentiment: neutral>_city tell brandonto get his ass over here,I said hi!!
1ee5496252, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,neutral,<sentiment: neutral>and if i lived in usa i would gotto 2 go to ,2010,<sentiment: neutral>and if i lived in usa i would gotto 2 go to 2010, 106 park ma aunty lives in NYC the bronx GRRR
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!' LMFAO",negative,"<sentiment: negative>**** these nig*s is all on me, but they won",`t let me in,"<sentiment: negative>**** these nig*s is all on me, but they won`t let me in",t get this...'Not without a check!' LMFAO
543a06c64b,OMG sore shoulder,negative,<sentiment: negative>OM,G I am so sorry to hear about your mom  I know how hard it is to lose a parent. I hope you find some peace soon,<sentiment: negative>OMG I am so sorry to hear about your mom  I know how hard it is to lose a parent. I hope you find some peace soon, sore shoulder
3d1d381278,What`s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,negative,<sentiment: negative>What`s worse than a fever and sore throat? Cancelling a,trip to the beach,<sentiment: negative>What`s worse than a fever and sore throat? Cancelling atrip to the beach,trip to see your little bro because of a fever and sore throat.
8d36ad290b, The Case of the Gigolo`s Picolo?,neutral,<sentiment: neutral>The Case of the Gig,antic Footprint,<sentiment: neutral>The Case of the Gigantic Footprint,olo`s Picolo?
36f885a911,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,negative,<sentiment: negative>I will move anywhere as long as it has,a beach.  I am not happy in this city.,<sentiment: negative>I will move anywhere as long as it hasa beach.  I am not happy in this city.,a freaking dishwasher! I despise doing dishes
980578403b, pea plants!,neutral,<sentiment: neutral>pe,eps are going to be at the beach for a while,<sentiment: neutral>peeps are going to be at the beach for a while,a plants!
dc0f5bca14,At anthony`s for prom.,neutral,<sentiment: neutral>At anthony,"'s house, he's playing a game with his friends","<sentiment: neutral>At anthony's house, he's playing a game with his friends",s for prom.
6dc625db0d,my newsreader is filling up with blogs  yay! keep pm`ing me your blog sites. I love reading them!,positive,<sentiment: positive>my newsreader is filling up with blogs  yay! keep,them coming,<sentiment: positive>my newsreader is filling up with blogs  yay! keepthem coming,pm`ing me your blog sites. I love reading them!
671f6900a9,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc,neutral,<sentiment: neutral>testing out ymtumbkr on my iphone ,{link},<sentiment: neutral>testing out ymtumbkr on my iphone {link},http://tumblr.com/xiy1qycvc
