textID,original,sentiment,prefix,completion,combined,judged_value,match
6af90a76e4," I love you so much.  Just got into my hiding spot, gonna go check out datalounge",positive,<sentiment: positive> I love you so much.  Just got into,bed.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I,<sentiment: positive> I love you so much.  Just got intobed.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I love you.  I,positive,yes
9c1e71d5e9,can`t help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...],negative,<sentiment: negative>can`t help but feel today will be a massive Michael Jackson,tribute day|  I`m not ready to say goodbye to the King of Pop,<sentiment: negative>can`t help but feel today will be a massive Michael Jacksontribute day|  I`m not ready to say goodbye to the King of Pop,negative,yes
0a36e72ac2,staying home because I`m badass.,positive,<sentiment: positive>staying home because I`,m sick.  I hope I feel better tomorrow.  I`m going to watch the new episode of House,<sentiment: positive>staying home because I`m sick.  I hope I feel better tomorrow.  I`m going to watch the new episode of House,neutral,no
87b8d7449f,Saw the blink show from the tmobile party. I`m speachless,neutral,<sentiment: neutral>Saw the blink show from the t,aping last night. It was awesome.  I wish I could have been there.,<sentiment: neutral>Saw the blink show from the taping last night. It was awesome.  I wish I could have been there.,positive,no
5cc015ed85, not quite as much...hmmm products in US that are not in Canada?? Idk  Do you have covergirl?,neutral,<sentiment: neutral> not quite as much...hmmm products in US that are,not available in the UK,<sentiment: neutral> not quite as much...hmmm products in US that arenot available in the UK,negative,no
e10587e6de,"Oh insomnia, I hate you. I`m bored of staring at my ceiling, cano go sleepnow please?",negative,"<sentiment: negative>Oh insomnia, I hate you. I`m bored",.  I want to go to bed but I know I won`t sleep.,"<sentiment: negative>Oh insomnia, I hate you. I`m bored.  I want to go to bed but I know I won`t sleep.",negative,yes
3c4cd5a819,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I`m officially moved from Knoxville.",negative,"<sentiment: negative>my house is so sad looking without all of the furniture, air mattress",is not comfortable at all,"<sentiment: negative>my house is so sad looking without all of the furniture, air mattressis not comfortable at all",negative,yes
42a95b10b3,Only 5mins till my baby`s back from work,neutral,<sentiment: neutral>Only 5mins till my,lunch break,<sentiment: neutral>Only 5mins till mylunch break,neutral,yes
02b6664fc0,Bollywood fims & egyptian tea,neutral,<sentiment: neutral>Bollywood fims & e,aster eggs,<sentiment: neutral>Bollywood fims & easter eggs,neutral,yes
aee0796720,Working during graduation. What a shame.,negative,<sentiment: negative>Working during graduation. What,a bummer.  I want to go to the party,<sentiment: negative>Working during graduation. Whata bummer.  I want to go to the party,negative,yes
ccd4caa001,I gave up on tumblr because the API isn`t pointing to the private account,negative,<sentiment: negative>I gave up on tumblr because the,app was so buggy.  I think I'm going to give it another shot.,<sentiment: negative>I gave up on tumblr because theapp was so buggy.  I think I'm going to give it another shot.,neutral,no
b1195a418c,This weekend has been probably the best and there is still another day to go!!,positive,<sentiment: positive>This weekend has been probably the best,weekend I've had in a long time.  I'm so glad I got to spend it with my best friend.,<sentiment: positive>This weekend has been probably the bestweekend I've had in a long time.  I'm so glad I got to spend it with my best friend.,positive,yes
565e68ade9,Going to bed...going back to Korea tomorrow,neutral,<sentiment: neutral>Going to bed...going back,to work tomorrow...,<sentiment: neutral>Going to bed...going backto work tomorrow...,neutral,yes
8e48929733,ipod died today,negative,<sentiment: negative>ip,od touch is dead  and i have no money to buy a new one. i miss it already,<sentiment: negative>ipod touch is dead  and i have no money to buy a new one. i miss it already,negative,yes
968910f054,"@ MGM grand, mraz on stage! No doubling back opener.  lots of old memories flooding back",positive,"<sentiment: positive>@ MGM grand, mraz on stage! No",words to describe how excited I am!,"<sentiment: positive>@ MGM grand, mraz on stage! Nowords to describe how excited I am!",positive,yes
49d708c7b8, Dang I should have stuck with him in my fantasty picks,neutral,<sentiment: neutral> Dang I should have stuck,around for the after party!  I`m a party pooper,<sentiment: neutral> Dang I should have stuckaround for the after party!  I`m a party pooper,negative,no
dbeef30a84,_bear i like you,positive,<sentiment: positive>_bear,I know! I love it!  I'm going to get it framed.  It's going to look so good in my room!,<sentiment: positive>_bearI know! I love it!  I'm going to get it framed.  It's going to look so good in my room!,positive,yes
da62e66fac,omfg. one of the worst days ever!,negative,<sentiment: negative>omfg. one of the,most boring days of my life.  i think i`m going to die.,<sentiment: negative>omfg. one of themost boring days of my life.  i think i`m going to die.,negative,yes
cb4adb2254,I wanna do something tonight after work.... But I dunno what...,neutral,<sentiment: neutral>I wanna do something tonight after,work.  I don't want to go home.,<sentiment: neutral>I wanna do something tonight afterwork.  I don't want to go home.,neutral,yes
c400b1fb2f, awe,neutral,<sentiment: neutral>,is at the airport waiting for my flight to be called,<sentiment: neutral>is at the airport waiting for my flight to be called,neutral,yes
127260366f," Hi Isla! I hope it does, too.",positive,<sentiment: positive> Hi Isla! I hope,you have a great day!,<sentiment: positive> Hi Isla! I hopeyou have a great day!,positive,yes
46ffb6bd0e, i think you should follow me. as i only have on follower. stalk me please,positive,<sentiment: positive> i think you should follow me. as,i am following you.  i love you too.,<sentiment: positive> i think you should follow me. asi am following you.  i love you too.,positive,yes
225e7973da, follow me??,neutral,<sentiment: neutral>,I`m going to bed.  Goodnight everyone!,<sentiment: neutral>I`m going to bed.  Goodnight everyone!,positive,no
15e5ad39f3,my day has been so crappy that i just want to cry.,negative,<sentiment: negative>my day has been so crappy,.  i need to go to bed but i dont want to. i hate being sick.  i wish i could go to the prom. i hate this.,<sentiment: negative>my day has been so crappy.  i need to go to bed but i dont want to. i hate being sick.  i wish i could go to the prom. i hate this.,negative,yes
efbd798924, Always welcome sweetie! *HUGS*,positive,<sentiment: positive> Always welcome sweetie! *,hugs*,<sentiment: positive> Always welcome sweetie! *hugs*,positive,yes
380c3d243a,Almost ready for new Beta.... until we found a showstopping bug   Please standby.,negative,<sentiment: negative>Almost ready for new Beta.... until we,have to wait for the next release  #iphone,<sentiment: negative>Almost ready for new Beta.... until wehave to wait for the next release  #iphone,neutral,no
df82999f38,"Happy Mothers Day to all the Moms  It`s a tough job, but totally worth it!",positive,<sentiment: positive>Happy Mothers Day to all the Moms  It,"`s a beautiful day here in the UK, I hope you are having a great day wherever you are!","<sentiment: positive>Happy Mothers Day to all the Moms  It`s a beautiful day here in the UK, I hope you are having a great day wherever you are!",positive,yes
5b6212874a," Penguins win in OT, probably why you were busy.  One more game to win.",neutral,"<sentiment: neutral> Penguins win in OT, probably why you","`re not on here.  I`m going to bed, goodnight!","<sentiment: neutral> Penguins win in OT, probably why you`re not on here.  I`m going to bed, goodnight!",positive,no
dd3d4c2edd,Time for school  i`m feelin good.. 5 AM jogs do good. ~aloha,positive,<sentiment: positive>Time for school  i`m feelin good,today,<sentiment: positive>Time for school  i`m feelin goodtoday,positive,yes
0f7696a955,Listening to maylene and wondering why cant I pull off as many cool southern metal licks as them,negative,<sentiment: negative>Listening to maylene and wondering why cant I,go to the show tomorrow  I want to see them so bad.,<sentiment: negative>Listening to maylene and wondering why cant Igo to the show tomorrow  I want to see them so bad.,negative,yes
5055018a65," when u go, LMK. Let`s go together",positive,"<sentiment: positive> when u go, LMK",. I have to go to work in a bit.  I`ll try to get there before u leave.,"<sentiment: positive> when u go, LMK. I have to go to work in a bit.  I`ll try to get there before u leave.",neutral,no
3e661b33eb,Ill catch you at the very last second,neutral,<sentiment: neutral>Ill catch you at the,next one.  I have to work this weekend,<sentiment: neutral>Ill catch you at thenext one.  I have to work this weekend,neutral,yes
43cf42df19,Watching snl because the love of my life is hosting,positive,<sentiment: positive>Watching snl because the love,of my life is on it.  i love you andy samberg,<sentiment: positive>Watching snl because the loveof my life is on it.  i love you andy samberg,positive,yes
9630a8a60e,need some Pizza...can`t get out of office,neutral,<sentiment: neutral>need some Pizza...can`t,find any good places here in the city,<sentiment: neutral>need some Pizza...can`tfind any good places here in the city,negative,no
89d0e4972c, me too! i wish it would just say who has unfollowed,positive,<sentiment: positive> me too! i wish it,would stay like this forever,<sentiment: positive> me too! i wish itwould stay like this forever,positive,yes
cb7163bb37, then stop staying out all night,neutral,<sentiment: neutral> then stop staying,up so late,<sentiment: neutral> then stop stayingup so late,negative,no
e0f831f552,: Awesome. Tell me if its good. I might watch it,positive,<sentiment: positive>: Awesome. Tell me if,you need anything.  I`m off to bed. Night.,<sentiment: positive>: Awesome. Tell me ifyou need anything.  I`m off to bed. Night.,positive,yes
63a1fa4db7, thanks for the answer  I had been wondering the whole week,positive,<sentiment: positive> thanks for the answer  I,`m going to try it out,<sentiment: positive> thanks for the answer  I`m going to try it out,positive,yes
b432c9fadc,_ess Since T will be away - COME TO TUCSON!!!,neutral,<sentiment: neutral>_ess Since T will be away,"for the weekend, I guess I will have to go to the beach by myself.  I'll be back on Monday!","<sentiment: neutral>_ess Since T will be awayfor the weekend, I guess I will have to go to the beach by myself.  I'll be back on Monday!",neutral,yes
855545a974,"Finally home after a night of dinner and drinking with friends.  Going to sleep now, hoping the bed doesn`t spin too much.",positive,<sentiment: positive>Finally home after a night of dinner and drinking with friends.,I love my life,<sentiment: positive>Finally home after a night of dinner and drinking with friends.I love my life,positive,yes
f602450df1,Just joined Twitter hehe,neutral,<sentiment: neutral>Just joined,Twitter!,<sentiment: neutral>Just joinedTwitter!,neutral,yes
4e06f98760,shake shake shake shake shake it,neutral,<sentiment: neutral>shake shake shake,shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake,<sentiment: neutral>shake shake shakeshake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake shake,neutral,yes
f18ed21359,I`m a senior. I should of been already.,neutral,<sentiment: neutral>I`m a senior.,I`m not a freshman anymore.  I`m not a sophomore anymore.  I`m not a junior anymore.  I`m a senior.  I`m a senior.  I`m a senior.,<sentiment: neutral>I`m a senior.I`m not a freshman anymore.  I`m not a sophomore anymore.  I`m not a junior anymore.  I`m a senior.  I`m a senior.  I`m a senior.,neutral,yes
43ee369d34,Following new other #sanctuary fans! See the wonders of #SanctuarySunday !!!  good to meet you all!,positive,<sentiment: positive>Following new other #sanctuary fans! See the wonders,of #sanctuaryonline  http://www.sanctuaryonline.com/  #sanctuaryonline #sanctuary,<sentiment: positive>Following new other #sanctuary fans! See the wondersof #sanctuaryonline  http://www.sanctuaryonline.com/  #sanctuaryonline #sanctuary,positive,yes
360583f897," ...oh. hahahahahaha but no, seriously, i tell the wait staff they look great all the time, its the easiest nice thing to do",positive,"<sentiment: positive>...oh. hahahahahaha but no, seriously, i tell",you what. i`m gonna go to bed now. goodnight!  i love you!,"<sentiment: positive>...oh. hahahahahaha but no, seriously, i tellyou what. i`m gonna go to bed now. goodnight!  i love you!",positive,yes
4bf04f6e67," Ah!  Gotcha.  Well, I`m curious to hear what you thought of Wolverine then. (if you actually went and saw it).",positive,"<sentiment: positive> Ah!  Gotcha.  Well, I`m curious to hear",what you think of it.  I`m a big fan of the show.,"<sentiment: positive> Ah!  Gotcha.  Well, I`m curious to hearwhat you think of it.  I`m a big fan of the show.",positive,yes
cbb9d08353," or, Green Day: boulevard of broken dream, Hinder: lips of an angel, Howie Day: collide - that was such a nice song",positive,"<sentiment: positive> or, Green Day: boulevard of broken dream, Hinder: lips","of an angel, and the new song by the veronicas, untitled.","<sentiment: positive> or, Green Day: boulevard of broken dream, Hinder: lipsof an angel, and the new song by the veronicas, untitled.",neutral,no
f420223044,Take me with u eric,neutral,<sentiment: neutral>Take me with,you!,<sentiment: neutral>Take me withyou!,neutral,yes
78e07d2075, girl you know beauty has a price,neutral,<sentiment: neutral> girl you know beauty,is in the eye of the beholder  i think you are beautiful,<sentiment: neutral> girl you know beautyis in the eye of the beholder  i think you are beautiful,positive,no
a56416d946,_preet haha one of the many reasons I love you,positive,<sentiment: positive>_preet haha one of the,best movies ever! i love it!,<sentiment: positive>_preet haha one of thebest movies ever! i love it!,positive,yes
1cebd63a24,I`ve just about made it all the way round the park jogging. Quite pleased for my 6th outing,neutral,<sentiment: neutral>I`ve just about made it all the way round,"the house.  I`m going to get some sleep now, I`ve got to be up at 6am to go to work","<sentiment: neutral>I`ve just about made it all the way roundthe house.  I`m going to get some sleep now, I`ve got to be up at 6am to go to work",neutral,yes
1b59763e81, you dont say,neutral,<sentiment: neutral>,I`m not sure if I`m going to be able to make it to the party tonight.  I`ll try to be there though.  I`ll keep you updated!,<sentiment: neutral>I`m not sure if I`m going to be able to make it to the party tonight.  I`ll try to be there though.  I`ll keep you updated!,neutral,yes
74e71ffd48,"I am having serious cig craving... head for kitchen, let the non smoker weight gain begin",neutral,<sentiment: neutral>I am having serious cig craving... head,is pounding... I think I need to go to bed...,<sentiment: neutral>I am having serious cig craving... headis pounding... I think I need to go to bed...,negative,no
4c973ec65f,random night of fun  now im chillin at home.. happy mothers day!,positive,<sentiment: positive>random night of fun  now im,off to bed,<sentiment: positive>random night of fun  now imoff to bed,positive,yes
e8641ec31d,Phase 2 was a success. Self discovery is vital. Phase 3 is only mins away. Cool & Classy baby! Shout out 2 'D' yeah mane!,positive,<sentiment: positive>Phase 2 was a success. Self discovery is vital. Phase 3 is only mins,away.  I love you all.,<sentiment: positive>Phase 2 was a success. Self discovery is vital. Phase 3 is only minsaway.  I love you all.,positive,yes
601a57c65a, Perhaps they see it as the twitter version of pulling someone`s pigtails? Let me know if that works out for you.,negative,<sentiment: negative> Perhaps they see it as the twitter version of pulling someone`s,hair.  I`m not sure what to think of it,<sentiment: negative> Perhaps they see it as the twitter version of pulling someone`shair.  I`m not sure what to think of it,neutral,no
f765bed159, oh mann... Me likey that!! But sadly I`m not bein auctioned on #twpp tonight,negative,<sentiment: negative> oh mann... Me likey that!! But sadly I,don't have it  I'm so jealous of all you people with it,<sentiment: negative> oh mann... Me likey that!! But sadly Idon't have it  I'm so jealous of all you people with it,negative,yes
949020a350,Oh no!!!!! It`s raining on our Sea World parade  http://yfrog.com/0wvnpj,negative,<sentiment: negative>Oh no!!!!! It`s raining on our Sea World,day| I`m so sad|  #fb,<sentiment: negative>Oh no!!!!! It`s raining on our Sea Worldday| I`m so sad|  #fb,negative,yes
f554f3fa53,  i agree with  come to canberra! we are the raddest!,positive,<sentiment: positive>  i agree with  come to,the UK!,<sentiment: positive>  i agree with  come tothe UK!,positive,yes
9a9fa3f033,"I love these App things, it be hella awesome bro.",positive,"<sentiment: positive>I love these App things,","they are so much fun!  I think I will go to bed now, goodnight!","<sentiment: positive>I love these App things,they are so much fun!  I think I will go to bed now, goodnight!",,no
ae5b8cf7aa,ROFL - me too.,neutral,<sentiment: neutral>ROFL -,I`m not sure I`d be able to get up that early.  I`m not a morning person.,<sentiment: neutral>ROFL -I`m not sure I`d be able to get up that early.  I`m not a morning person.,,no
17bddf4bf3,I`m doing an advert 4 the Make-A-Wish foundation & I can`t find photos of kids looking close to death... that`s a good thing for the kids,neutral,<sentiment: neutral>I`m doing an advert 4 the Make-A-Wish foundation & I can,`t wait to see it on TV. I`m so excited!,<sentiment: neutral>I`m doing an advert 4 the Make-A-Wish foundation & I can`t wait to see it on TV. I`m so excited!,,no
3949bb2591,_stjohn That`s what we hope for!,neutral,<sentiment: neutral>_stjohn That`s what we,are told.  I`m hoping it`s not true.  I`m hoping it`s just a rumor.  I`m hoping it`s a lie.,<sentiment: neutral>_stjohn That`s what weare told.  I`m hoping it`s not true.  I`m hoping it`s just a rumor.  I`m hoping it`s a lie.,negative,no
75b9768faf,Today felt so much more crazy than it was!!  I digg the new addition to the family! there pretty cool,positive,<sentiment: positive>Today felt so much more crazy than it was!!,I love it!,<sentiment: positive>Today felt so much more crazy than it was!!I love it!,positive,yes
d4753cae10, Hell yes. I`m too late.,negative,<sentiment: negative> Hell yes. I`m,so jealous. I`m stuck in the office on a sunny day.,<sentiment: negative> Hell yes. I`mso jealous. I`m stuck in the office on a sunny day.,negative,yes
d276268ebf,Uh-oh...it`s becoming grey again out here. I hope it`s not one of those 'pop-up showers' on the way.,negative,<sentiment: negative>Uh-oh...it`s becoming grey again out here. I hope,it doesn`t rain. I`m going to miss my run.  #fb,<sentiment: negative>Uh-oh...it`s becoming grey again out here. I hopeit doesn`t rain. I`m going to miss my run.  #fb,negative,yes
49c713c76d, Is It The Bit Where Hollie Started Crying?,neutral,<sentiment: neutral> Is It The Bit Where Holl,ie Says She Wants To Be A Superhero?,<sentiment: neutral> Is It The Bit Where Hollie Says She Wants To Be A Superhero?,neutral,yes
53e1fc3b18,"_tweets I wish I could be there to give you the biggest hug right now. I`m so sorry, I can`t imagine how painful it must be",neutral,<sentiment: neutral>_tweets I wish I could be there to give you the biggest hug right now,.  I'm so sorry.  I love you.,<sentiment: neutral>_tweets I wish I could be there to give you the biggest hug right now.  I'm so sorry.  I love you.,positive,no
17029c297a,Ugh. My feet feel like they`re going to fall off.,negative,<sentiment: negative>Ugh. My feet feel like,they are on fire.  I think I might have to go to the doctor tomorrow.,<sentiment: negative>Ugh. My feet feel likethey are on fire.  I think I might have to go to the doctor tomorrow.,,no
fcb934b1ea,"No phone call yett... Hrmm. Maybe a call from my end is in order?  I`ll wait a bit longer, Prom nights are often `spuratic` moments.",negative,<sentiment: negative>No phone call yett... Hrmm. Maybe a call from my end is in order,.,<sentiment: negative>No phone call yett... Hrmm. Maybe a call from my end is in order.,neutral,no
e4ecd62689,My car has an alarm & immobiliser so it makes it incredibly complicated AND costly! I have no key code neither for the immobiliser.,negative,<sentiment: negative>My car has an alarm & immobiliser so it makes it incredibly,difficult to get into the car to go to work.  I`m going to be late again!,<sentiment: negative>My car has an alarm & immobiliser so it makes it incrediblydifficult to get into the car to go to work.  I`m going to be late again!,,no
2bb3411362,is seriously heartbroken!!!,negative,<sentiment: negative>is seriously,bored. I want to go out but no one is going with me.,<sentiment: negative>is seriouslybored. I want to go out but no one is going with me.,negative,yes
adb0fc398e,Hello TwitterFon. I`m so glad you`re back,positive,<sentiment: positive>Hello TwitterFon. I,'m so excited about this app. I'm going to be tweeting from my phone a lot more now.,<sentiment: positive>Hello TwitterFon. I'm so excited about this app. I'm going to be tweeting from my phone a lot more now.,positive,yes
b8332c63c9," If the drive is automatically ejecting supported discs (ie CD-R), and you can`t boot from a disc, it`s time for AppleCare",neutral,"<sentiment: neutral> If the drive is automatically ejecting supported discs (ie CD-R),","then you may have a bad disc.  Try a different one.  If it's a DVD, then it's probably a bad laser.","<sentiment: neutral> If the drive is automatically ejecting supported discs (ie CD-R),then you may have a bad disc.  Try a different one.  If it's a DVD, then it's probably a bad laser.",neutral,yes
e96601d516,wow heather,positive,<sentiment: positive>,Happy Mother`s Day to all the moms out there!,<sentiment: positive>Happy Mother`s Day to all the moms out there!,positive,yes
a375a16694,is awake.  Still feeling sick.     But I got the blog done at least. http://plurk.com/p/x17t9,positive,<sentiment: positive>is awake.  Still feeling sick.     But I got the blog,up and running again.  Yay!,<sentiment: positive>is awake.  Still feeling sick.     But I got the blogup and running again.  Yay!,,no
ceab14b717,"Heading to the office through a very quiet Stockholm, at least its not sunny",neutral,<sentiment: neutral>Heading to the office through a very,rainy day,<sentiment: neutral>Heading to the office through a veryrainy day,,no
f4c5160e40, learn two-headed boy by nutreal milk hotel,neutral,<sentiment: neutral> learn two-headed boy by nut,ella,<sentiment: neutral> learn two-headed boy by nutella,,no
05198b8107,"@ my sisters crying my eyes out, hubby called from Iraq, spoke for n2 minutes heard popping sounds in the background and call dropped.",negative,"<sentiment: negative>@ my sisters crying my eyes out, hubby called from Iraq,",said he was going to be home in 2 months. I cried. I miss him so much,"<sentiment: negative>@ my sisters crying my eyes out, hubby called from Iraq,said he was going to be home in 2 months. I cried. I miss him so much",negative,yes
63983dd792,"_dubbs curse you, igloo dwellers!!",negative,"<sentiment: negative>_dubbs curse you,",and your awesome job!  I'm so jealous!,"<sentiment: negative>_dubbs curse you,and your awesome job!  I'm so jealous!",negative,yes
4f2bf0e4b8,Hey every1! Do yesterday was my prom and it was the best. I wanna go back in time :] Ima miss every  new picks up soon myspace.com/risound,neutral,<sentiment: neutral>Hey every1! Do yesterday was my prom and it was the best. I wanna go,to the beach now,<sentiment: neutral>Hey every1! Do yesterday was my prom and it was the best. I wanna goto the beach now,positive,no
a1b12787c2, A rare treat b/c we`re rarely ap and at `em that early!  But we may make opening bell at the PDX Farmers Mkt a new goal.,positive,<sentiment: positive> A rare treat b/c we`re rarely ap and at `em that early!,I`m a happy camper!,<sentiment: positive> A rare treat b/c we`re rarely ap and at `em that early!I`m a happy camper!,positive,yes
de20a4f9ba,What happened with her??? Why is she being so wierd all of a sudden???,negative,<sentiment: negative>What happened with her??? Why is she,not here anymore?,<sentiment: negative>What happened with her??? Why is shenot here anymore?,,no
ae12877dcb, Skinny dipping with work colleagues?!  Maybe not.  I`d never live it down with this lot!,negative,<sentiment: negative> Skinny dipping with work colleagues?!  Maybe not.,I'm a bit of a prude,<sentiment: negative> Skinny dipping with work colleagues?!  Maybe not.I'm a bit of a prude,negative,yes
c8384a0df6,"Thank you all new, first time Japa Dog customers! Twitter spreads the word! We like new customers",positive,"<sentiment: positive>Thank you all new, first time Japa Dog",customers!  You guys are awesome!,"<sentiment: positive>Thank you all new, first time Japa Dogcustomers!  You guys are awesome!",positive,yes
07b995a175,storming outside,neutral,<sentiment: neutral>,is going to bed. Goodnight everyone,<sentiment: neutral>is going to bed. Goodnight everyone,positive,no
8645287c66,Dying to get my hands on the Diagnosis Murder DVD boxset but those pesky kids at Amazon still won`t deliver to Zimbabwe,negative,<sentiment: negative>Dying to get my hands on the Diagnosis Murder DVD box,set but it's not out until October,<sentiment: negative>Dying to get my hands on the Diagnosis Murder DVD boxset but it's not out until October,negative,yes
172b9d5155,Sticks and stones may break my bones...but words will hurt forever.,negative,<sentiment: negative>Sticks and stones may break my,"bones, but words will never hurt me.  I`m a big fat liar.","<sentiment: negative>Sticks and stones may break mybones, but words will never hurt me.  I`m a big fat liar.",negative,yes
e52e2ecfc5, a bit too early for me and wanting to have nice lunch too... have a good time,positive,<sentiment: positive> a bit too early for me and wanting,to go back to bed  but I`m sure it will be fun!,<sentiment: positive> a bit too early for me and wantingto go back to bed  but I`m sure it will be fun!,neutral,no
6bdaadbc09," Hey Kevin! Yeah, this one`s gonna be a toughie for sure - not much sleep. Oh well, only 8 hours to go",negative,"<sentiment: negative> Hey Kevin! Yeah, this one`s gonna be a toughie for",me too. I`m gonna miss you guys so much!  I`m gonna cry,"<sentiment: negative> Hey Kevin! Yeah, this one`s gonna be a toughie forme too. I`m gonna miss you guys so much!  I`m gonna cry",negative,yes
e4bb03893d,"Hour til lunch, can`t wait. Ima go to Mcd`s",neutral,"<sentiment: neutral>Hour til lunch, can`t wait",to eat my lunch,"<sentiment: neutral>Hour til lunch, can`t waitto eat my lunch",positive,no
51600bf195,"New chic just texted me saying 'Thanks for the e-mail' but didn`t answer to my question, might need to look for newer chic now",neutral,<sentiment: neutral>New chic just texted me saying 'Thanks for the e-mail',I'm not sure what she's talking about.,<sentiment: neutral>New chic just texted me saying 'Thanks for the e-mail'I'm not sure what she's talking about.,neutral,yes
0b8cd8a6a8,"Sitting in an almost empty dorm, waiting for jordan to come to take some last things and say good bye. He graduates tomorrow.",neutral,"<sentiment: neutral>Sitting in an almost empty dorm, waiting for jordan to",get back from the store.,"<sentiment: neutral>Sitting in an almost empty dorm, waiting for jordan toget back from the store.",neutral,yes
