textID,original,sentiment,prefix,completion,combined,judged_value,match
514b972ba8,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY,negative,<sentiment: negative>_Fenton i didnt even finish cleaning my room cuz i went, to the movies with my friend  i feel like a bad daughter,<sentiment: negative>_Fenton i didnt even finish cleaning my room cuz i went to the movies with my friend  i feel like a bad daughter,negative,yes
bd90c840ea,I DIDDDD. I MET THEM AGAIN,neutral,<sentiment: neutral>I DIDDDD.,  I know.,<sentiment: neutral>I DIDDDD.  I know.,neutral,yes
3ee7e1cbb0,it is so unfair that all the good rock shows happen only in B`lore and Pune,positive,<sentiment: positive>it is so unfair that all the good rock, shows are on a Friday night and I work,<sentiment: positive>it is so unfair that all the good rock shows are on a Friday night and I work,negative,no
e5599343e7,knackered! been awake since 5 as couldn`t sleep! just started work now. coffee and toast sounds awesome  chris has been busy!,positive,<sentiment: positive>knackered! been awake since 5 as couldn`t sleep! just, had a nice breakfast and now going to get ready for the day! yay!,<sentiment: positive>knackered! been awake since 5 as couldn`t sleep! just had a nice breakfast and now going to get ready for the day! yay!,positive,yes
0b20eef5b1,"I don`t care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I`m almost tempted to go get some.",positive,"<sentiment: positive>I don`t care about netsexor cams or the route to heaven, however,", I do care about the fact that you`re on my twitter list.  Thanks,"<sentiment: positive>I don`t care about netsexor cams or the route to heaven, however, I do care about the fact that you`re on my twitter list.  Thanks",positive,yes
790af846a5,Nevermind! Beyonce doesn`t have a Twitter  Haha,positive,<sentiment: positive>Nevermind! Beyonce doesn,`t have a twitter page.,<sentiment: positive>Nevermind! Beyonce doesn`t have a twitter page.,neutral,no
f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,neutral,<sentiment: neutral>_Claire LOL  I will buy u, one if u can get it to work!,<sentiment: neutral>_Claire LOL  I will buy u one if u can get it to work!,positive,no
abc1500c46,Don`t ever turn off the part of your brain that talks ****! That`s where fun comes from,positive,<sentiment: positive>Don`t ever turn off the part of your brain, that is responsible for hope. Hope is what keeps us going,<sentiment: positive>Don`t ever turn off the part of your brain that is responsible for hope. Hope is what keeps us going,positive,yes
9d6fc9c77a,"no he sabido nada de ti, this is making me a bit sad I must say!",negative,"<sentiment: negative>no he sabido nada de ti, this", is a bad day for me  sorry,"<sentiment: negative>no he sabido nada de ti, this is a bad day for me  sorry",negative,yes
73e548424b,I missed the math trade,negative,<sentiment: negative>I missed, the last one,<sentiment: negative>I missed the last one,neutral,no
316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,positive,<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually just, hanging out with the locals.  #monetgarden,<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually just hanging out with the locals.  #monetgarden,neutral,no
3d4b0a81a6,I think YOUR blog should`ve been on the list,neutral,<sentiment: neutral>I think YOUR blog should, be the first comment!,<sentiment: neutral>I think YOUR blog should be the first comment!,neutral,yes
b303da170c,I am going to die tomorrow night.   should be here.,negative,<sentiment: negative>I am going to die tomorrow,. I have a lot of work,<sentiment: negative>I am going to die tomorrow. I have a lot of work,negative,yes
9f7da3aa4a,_08 hell yeah! i missed u last nite  lol do u like my opinion?,neutral,<sentiment: neutral>_08 hell yeah! i missed u last, night  i`m so sorry!,<sentiment: neutral>_08 hell yeah! i missed u last night  i`m so sorry!,positive,no
a6a3368db8,Pair it up with Fringe on Tuesday? That smells like a win imo as well.,neutral,<sentiment: neutral>Pair it up with Fringe on Tuesday?,  I`m going to be in the audience,<sentiment: neutral>Pair it up with Fringe on Tuesday?  I`m going to be in the audience,neutral,yes
389fc0d397,Last scheduled corn dog oc shift,neutral,<sentiment: neutral>Last scheduled corn, for the day,<sentiment: neutral>Last scheduled corn for the day,neutral,yes
1bed6bec2a,Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today  hmm! via {link},neutral,<sentiment: neutral>Finally finished exams & home not watch Otalia & the PBP on, the internet.  I`m going to bed. Nighty night!,<sentiment: neutral>Finally finished exams & home not watch Otalia & the PBP on the internet.  I`m going to bed. Nighty night!,positive,no
1ca1423c00,"getting ready for the day, out then work till close",neutral,<sentiment: neutral>getting ready for the day, and going to the gym,<sentiment: neutral>getting ready for the day and going to the gym,neutral,yes
778c5660f8,Justin Timberlake and Andy Samberg do it again.. Mother Lover skit on SNL was great,positive,<sentiment: positive>Justin Timberlake and Andy Samberg do it again, in the new SNL Extra.  {link},<sentiment: positive>Justin Timberlake and Andy Samberg do it again in the new SNL Extra.  {link},neutral,no
9dfd003f1e,"i want you to text me first everyday, not me",neutral,<sentiment: neutral>i want you to text, me  i miss you,<sentiment: neutral>i want you to text me  i miss you,positive,no
f61d7dbd8b,yeahh  those two times we`ve stood next to each other were special times...,neutral,<sentiment: neutral>yeahh  those two times we`ve, met were pretty much the only times i was sober,<sentiment: neutral>yeahh  those two times we`ve met were pretty much the only times i was sober,negative,no
f5d5f1fd33,"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",negative,<sentiment: negative>thought id tanned after an hour in the sun, but i look like an oompa loompa,<sentiment: negative>thought id tanned after an hour in the sun but i look like an oompa loompa,negative,yes
4c79259b5e,I work for Disney...not all it`s cracked up ta be.,negative,<sentiment: negative>I work for Disney...not all," the time, but I do work there","<sentiment: negative>I work for Disney...not all the time, but I do work there",neutral,no
9cd32dbec4,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,negative,<sentiment: negative>WTF rehearsal  off  got to space and room was booked and, now i have to find another place to stay for the night. ****,<sentiment: negative>WTF rehearsal  off  got to space and room was booked and now i have to find another place to stay for the night. ****,negative,yes
675ce92149,broken  I can`t c it,negative,<sentiment: negative>broken  I, need a new one,<sentiment: negative>broken  I need a new one,negative,yes
1d84094014,"{link} If he is saying something I don`t fully understand, please let me know.",neutral,<sentiment: neutral>{link} If he is saying something I," don`t want to hear, I will block him","<sentiment: neutral>{link} If he is saying something I don`t want to hear, I will block him",negative,no
dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,neutral,<sentiment: neutral>not sure why I can`t get tweetdeck to work on, my iPhone.  I`m sure it`s me not it,<sentiment: neutral>not sure why I can`t get tweetdeck to work on my iPhone.  I`m sure it`s me not it,neutral,yes
b7e17b2bde,mega burguer was my lunch yesterday,neutral,<sentiment: neutral>mega burguer, with no pickles,<sentiment: neutral>mega burguer with no pickles,neutral,yes
903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,neutral,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I, have to go to the bank and then to the post office to mail my stuff,<sentiment: neutral>Whoooooo I`m gettin` extra hours today    afterwards I have to go to the bank and then to the post office to mail my stuff,positive,no
1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,neutral,<sentiment: neutral>bored. cold. tired. letharg,ic. but i have to work tomorrow.,<sentiment: neutral>bored. cold. tired. lethargic. but i have to work tomorrow.,negative,no
c625cee17b,you might also want to include 'never wear a moonwolf' to that,neutral,<sentiment: neutral>you might also want to include ', follow friday' in your tweets.,<sentiment: neutral>you might also want to include ' follow friday' in your tweets.,,no
6c82821920,when i go to the ticketmaster site it says 'no lisa williams events to be found',neutral,<sentiment: neutral>when i go to the ticketmaster site it says, that the tickets are sold out for the 5/2,<sentiment: neutral>when i go to the ticketmaster site it says that the tickets are sold out for the 5/2,,no
ced1083324,hey guys y did the sun make my day gloomy?,negative,<sentiment: negative>hey guys y did the sun, go away? i miss it,<sentiment: negative>hey guys y did the sun go away? i miss it,negative,yes
1d428212cb,texting my friends and being bored...   gosh i hate rain!!,negative,<sentiment: negative>texting my friends and being bored, at home. I miss my boyfriend,<sentiment: negative>texting my friends and being bored at home. I miss my boyfriend,negative,yes
a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,neutral,<sentiment: neutral>My replacement iron ring arrived.  It`s shiny, and it has a screw on the back. ,<sentiment: neutral>My replacement iron ring arrived.  It`s shiny and it has a screw on the back. ,neutral,yes
4f1a7d1d2c,yup its working. they couldn`t recover anything on it though,negative,<sentiment: negative>yup its working. they, are not happy with the situation.,<sentiment: negative>yup its working. they are not happy with the situation.,negative,yes
d901264a08,rearry rip. Youd never guess what i ate..,negative,<sentiment: negative>rearry rip. Youd, think they would have learned by now,<sentiment: negative>rearry rip. Youd think they would have learned by now,negative,yes
61ce1c40e5,Well I was following you because I think your interesting ... and I was right,positive,<sentiment: positive>Well I was following you because I, like your tweets.  #fix,<sentiment: positive>Well I was following you because I like your tweets.  #fix,neutral,no
8dd7e34100,I`d love too see you were it,positive,<sentiment: positive>I`d love, to see that!,<sentiment: positive>I`d love to see that!,positive,yes
6475c6d26d,_andersen thank you Eric!  glad u appreciate that!,positive,<sentiment: positive>_andersen thank you Eric!,  I love you too!,<sentiment: positive>_andersen thank you Eric!  I love you too!,positive,yes
b681aef9aa,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,negative,<sentiment: negative>18 hours to work....*cry* i can`t survive!,  i`m so tired and i have a headache  ****,<sentiment: negative>18 hours to work....*cry* i can`t survive!  i`m so tired and i have a headache  ****,negative,yes
5423cf0811,anyone have tickets to the mtv movie awards? some guy scammed me,negative,<sentiment: negative>anyone have tickets to the mtv, movie awards? i want to go so bad,<sentiment: negative>anyone have tickets to the mtv movie awards? i want to go so bad,positive,no
ace8edef1d,"Beyonce helps me through the day, I`m starting to get sick",neutral,<sentiment: neutral>Beyonce helps me through the day, and Beyonce helps me through the night,<sentiment: neutral>Beyonce helps me through the day and Beyonce helps me through the night,positive,no
8b3811c819,"fine, ill get myself some miso soup down the street",neutral,"<sentiment: neutral>fine, ill get myself some", more followers then  hahahaha,"<sentiment: neutral>fine, ill get myself some more followers then  hahahaha",positive,no
0b6444627a,awesome i just ruined all my white clothes i never remember to separate,neutral,<sentiment: neutral>awesome i just ruined all my, chances of getting a job at the store,<sentiment: neutral>awesome i just ruined all my chances of getting a job at the store,negative,no
960ade8bfd,"It`s weird waking up in my own bed. Slightly comforting, but i miss the group. But i`m loving using my own pillow again!",neutral,"<sentiment: neutral>It`s weird waking up in my own bed. Slightly comforting, but", it`s not the same as waking up in my own bed in my own apartment,"<sentiment: neutral>It`s weird waking up in my own bed. Slightly comforting, but it`s not the same as waking up in my own bed in my own apartment",neutral,yes
a8bf8239bd,"if I skipped, that could get messy   ROFL",neutral,"<sentiment: neutral>if I skipped, that", means I`m working tomorrow,"<sentiment: neutral>if I skipped, that means I`m working tomorrow",neutral,yes
33680fc87e,being a computer geek is entertaining.... i think.,positive,<sentiment: positive>being a computer geek is, fun  {link},<sentiment: positive>being a computer geek is fun  {link},positive,yes
25f1991c36,D: But it is making people unhappy and I dun like unhappiness,negative,<sentiment: negative>D: But it is making people, mad.  #asylm,<sentiment: negative>D: But it is making people mad.  #asylm,negative,yes
84fcf21a64,Oh god! I had to look at 'How to use Twitter'.. how hopeless is that?!,negative,<sentiment: negative>Oh god! I had to look at 'How, to make a paper plane' on youtube. Sad,<sentiment: negative>Oh god! I had to look at 'How to make a paper plane' on youtube. Sad,negative,yes
7de5a7e4cc,studying for this **** econ test,negative,<sentiment: negative>studying for, my exams.,<sentiment: negative>studying for my exams.,neutral,no
389a3e653c,no problem! i think it`s a great thing to reflect on.,positive,<sentiment: positive>no problem! i think it`s, the best way to start the day,<sentiment: positive>no problem! i think it`s the best way to start the day,positive,yes
4c0329867c,yeah...I hope it turns out... 20 more minutes!,neutral,<sentiment: neutral>yeah...I hope it turns, out to be a good one.,<sentiment: neutral>yeah...I hope it turns out to be a good one.,neutral,yes
20a5175d49,I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,neutral,<sentiment: neutral>I will have to see the unveiling of your new, look when I get home.  {link},<sentiment: neutral>I will have to see the unveiling of your new look when I get home.  {link},neutral,yes
2785576a5b,iamkiara__  im so sick  I fell over last night outside coz I was putting something in the bin,negative,<sentiment: negative>iamkiara__  im so sick  I fell, asleep on the bus and missed my stop. FML.,<sentiment: negative>iamkiara__  im so sick  I fell asleep on the bus and missed my stop. FML.,negative,yes
b7299d0e70,I hear you. I can`t think of a layout either.  lol I`ve been trying for i dont know how long.,neutral,<sentiment: neutral>I hear you. I can`t think of a layout either., But I`m sure it will come to me in time.,<sentiment: neutral>I hear you. I can`t think of a layout either. But I`m sure it will come to me in time.,neutral,yes
e035aa9fe3,Yay got the Internet on my itouch working,neutral,<sentiment: neutral>Yay got the Internet, back  {link},<sentiment: neutral>Yay got the Internet back  {link},positive,no
5eb31e181d,"Nice! Elise rolled out  Thas wassup! Have fun, ladies!",positive,<sentiment: positive>Nice! Elise rolled out  Thas," the way to get the ball rolling, right?","<sentiment: positive>Nice! Elise rolled out  Thas the way to get the ball rolling, right?",positive,yes
1281b062a4,have a safe ride up the coast. Don`t be going 90 even though you can.  when its windy just smile cuz u know u have it better.,positive,<sentiment: positive>have a safe ride up the coast. Don`t be going 90 even though, you want to.  I`m going to bed. Nighty night.,<sentiment: positive>have a safe ride up the coast. Don`t be going 90 even though you want to.  I`m going to bed. Nighty night.,neutral,no
1d18c624f2,"have to wear my glasses today, cos my right eye is swollen and i don`t know why",negative,"<sentiment: negative>have to wear my glasses today, cos my", eyes are stinging from the wind and sun,"<sentiment: negative>have to wear my glasses today, cos my eyes are stinging from the wind and sun",negative,yes
9fbf0d59cc,I lafff the rain,neutral,<sentiment: neutral>I la,ughed so hard,<sentiment: neutral>I laughed so hard,positive,no
f2a92aa5ff,I love my boy  he makes me so happy... and looks his sexiest in plain black boxers =p,positive,<sentiment: positive>I love my boy  he makes me so happy..., and he`s so cute when he`s sleeping.,<sentiment: positive>I love my boy  he makes me so happy... and he`s so cute when he`s sleeping.,positive,yes
0d737380e2,grrrrrrrrrrrrrr ive barely read any of it,neutral,<sentiment: neutral>grrrrrrrrrrrr,rrrrrrrrrrrrrrrr,<sentiment: neutral>grrrrrrrrrrrrrrrrrrrrrrrrrrrr,negative,no
4363c63d9c,WOOHOOO very cool see I knew u would get to see her,positive,<sentiment: positive>WOOHOOO very cool see, ya in 2 weeks  xoxo,<sentiment: positive>WOOHOOO very cool see ya in 2 weeks  xoxo,positive,yes
533a5604dc,the  2009 convention ( {link} ) doesn`t look that great this year  - going to vegas then sounds much more fun,neutral,<sentiment: neutral>the  2009 convention ( {link} ) doesn`t look, like it`s going to happen  #canucks #nhl #fb,<sentiment: neutral>the  2009 convention ( {link} ) doesn`t look like it`s going to happen  #canucks #nhl #fb,neutral,yes
437f792822,"Yes,... I blame you all",negative,"<sentiment: negative>Yes,... I", am a loser.,"<sentiment: negative>Yes,... I am a loser.",negative,yes
d60072b03a,"He can`t fix it.   I guess I`ll write until I get too bored then watch tv. Man, this is lame.",negative,<sentiment: negative>He can`t fix it.   I guess I`ll write until, my fingers are sore and then I`ll go to bed.  Sorry,<sentiment: negative>He can`t fix it.   I guess I`ll write until my fingers are sore and then I`ll go to bed.  Sorry,negative,yes
8986091fd3,wishes happy mothers` day to all moms out there.,positive,<sentiment: positive>wishes happy mothers` day, to all the mothers out there,<sentiment: positive>wishes happy mothers` day to all the mothers out there,positive,yes
3b743ded7e,": Potter, are also in that category! Hehe. <3 I love you too!!! So much",positive,"<sentiment: positive>: Potter, are also in that category! He"," is a great guy, and a good friend!","<sentiment: positive>: Potter, are also in that category! He is a great guy, and a good friend!",positive,yes
79e7a9ed8e,did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious,neutral,<sentiment: neutral>did you google it too? or maybe you actually knew the answer lol,. i`m still trying to figure it out.  hahaha,<sentiment: neutral>did you google it too? or maybe you actually knew the answer lol. i`m still trying to figure it out.  hahaha,neutral,yes
dabac40552,"SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO",positive,<sentiment: positive>SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON, APRIL 17TH. I`M GONNA BE RIGHT UP FRONT.,<sentiment: positive>SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON APRIL 17TH. I`M GONNA BE RIGHT UP FRONT.,positive,yes
b0cae38eb0,woop right am off to 'try' to get 2 sleep haha its 2 hot  have a good nightt x,neutral,<sentiment: neutral>woop right am off to 'try' to get 2, sleep before i have to be up at 6am for work,<sentiment: neutral>woop right am off to 'try' to get 2 sleep before i have to be up at 6am for work,neutral,yes
3e9ba7f25b,try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!,positive,<sentiment: positive>try #fireflight first... female fronted metal is awesome.., and they`re from my hometown  #canucks #canada,<sentiment: positive>try #fireflight first... female fronted metal is awesome.. and they`re from my hometown  #canucks #canada,positive,yes
4fb0995de8,Hows that possible? No rain forecast for Pinkpop? And I have no ticket,neutral,<sentiment: neutral>Hows that possible? No rain forecast, for today in the Gower!,<sentiment: neutral>Hows that possible? No rain forecast for today in the Gower!,neutral,yes
e711c03c57,I`m not sure about this tweet business  Why are the simple things so difficult?,negative,<sentiment: negative>I`m not sure about this tweet business,. I`m not very good at it,<sentiment: negative>I`m not sure about this tweet business. I`m not very good at it,neutral,no
52576ae085,"june 15, 1995, chino hills, CA. The 1 day it rained n june in SoCal...we had an outside grad; had 2 move it 2 the gym",neutral,"<sentiment: neutral>june 15, 1995, chino hills, CA. The 1 day it rained", in 3 years. I was in 5th grade. I remember it like it was yesterday.,"<sentiment: neutral>june 15, 1995, chino hills, CA. The 1 day it rained in 3 years. I was in 5th grade. I remember it like it was yesterday.",neutral,yes
5c9645561c,JUST like to clarify that I am a unable to acc. review vibrators as have not testrun any. *not an invitaiton for freebies,negative,<sentiment: negative>JUST like to clarify that I am a unable to acc. review vibrators, for a company. I`m a student. I`m not a hooker,<sentiment: negative>JUST like to clarify that I am a unable to acc. review vibrators for a company. I`m a student. I`m not a hooker,negative,yes
ef329bc827,Momma martini went food shopping without me!!!!,negative,<sentiment: negative>Momma martini went, to the hospital. Scary,<sentiment: negative>Momma martini went to the hospital. Scary,negative,yes
841a5cfcdf,"Where I live, all the small markets deliver their day-old bread to the food bank, but times are really tough, even for me",negative,"<sentiment: negative>Where I live, all the small markets deliver their day-old bread", to the big supermarkets.  I miss the smell of fresh bread.,"<sentiment: negative>Where I live, all the small markets deliver their day-old bread to the big supermarkets.  I miss the smell of fresh bread.",negative,yes
52eaf44b44,Good Morning. It`s Friday and the start of my work week  But... Lakers are going to take the 4th W tonight. Woohoo GO LAKERS!!!!,positive,<sentiment: positive>Good Morning. It`s Friday and the start of my work week  But... Lakers are, in the NBA finals!  I`m so excited. I love my Lakers!,<sentiment: positive>Good Morning. It`s Friday and the start of my work week  But... Lakers are in the NBA finals!  I`m so excited. I love my Lakers!,positive,yes
895de1648c,"really tired. and have to work the whole day tomorrow, the thought of it depresses me.  uncoooool....",negative,"<sentiment: negative>really tired. and have to work the whole day tomorrow, the", whole day.  i`m gonna be sooo tired.,"<sentiment: negative>really tired. and have to work the whole day tomorrow, the whole day.  i`m gonna be sooo tired.",negative,yes
9e972c1093,Once James Cameron touches something and revolutionizes it... someone else comes along and **** it up,negative,<sentiment: negative>Once James Cameron touches something and revolutionizes it,", it's ruined for me.  #fb","<sentiment: negative>Once James Cameron touches something and revolutionizes it, it's ruined for me.  #fb",negative,yes
ebf2a10961,I KNO!!! im so sad! evry1 is leavin its horrible! im supposed to b happy for summer but i cant ima miss evry1!,negative,<sentiment: negative>I KNO!!! im so sad! evry1 is leavin its horrible,   i dont want to go to school 2moro  xoxo,<sentiment: negative>I KNO!!! im so sad! evry1 is leavin its horrible   i dont want to go to school 2moro  xoxo,negative,yes
bd74c21c43,nachos and the tudors? i think so,neutral,<sentiment: neutral>nachos and the, new star trek. sounds good,<sentiment: neutral>nachos and the new star trek. sounds good,neutral,yes
a6aeb0b520,Good morning Dan! It`s my Bday and I plan on getting some exercise too today!!  Love ya!! See you in NYC!!!,positive,<sentiment: positive>Good morning Dan! It`s my Bday and I plan on getting, some new shoes today. I`m so excited!  <3,<sentiment: positive>Good morning Dan! It`s my Bday and I plan on getting some new shoes today. I`m so excited!  <3,positive,yes
24afdc75e3,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don`t know much else.,neutral,<sentiment: neutral>Just found out a friend and his son fell down a 25ft shaft, in a cave.  Son is in critical condition.  Pray for them,<sentiment: neutral>Just found out a friend and his son fell down a 25ft shaft in a cave.  Son is in critical condition.  Pray for them,negative,no
0d4d5b49b2,is tired and sad,negative,<sentiment: negative>is, sooo bored,<sentiment: negative>is sooo bored,negative,yes
91c44d5912,What`s all your fault?,neutral,<sentiment: neutral>What`s all, this about then?,<sentiment: neutral>What`s all this about then?,neutral,yes
11aa4945ff,{link} - i wish i was calling you but i can`t from Malta,positive,<sentiment: positive>{link} - i wish i was, there!  you guys are so cute!,<sentiment: positive>{link} - i wish i was there!  you guys are so cute!,positive,yes
495299c926,Have hardly worked out in the last two weeks but am losing weight.  Fear I`m losing muscle!!  Just made doc. appt. for injured foot,negative,<sentiment: negative>Have hardly worked out in the last two weeks but am losing weight.  Fear, that I am losing muscle mass.  I need to get back to the gym.,<sentiment: negative>Have hardly worked out in the last two weeks but am losing weight.  Fear that I am losing muscle mass.  I need to get back to the gym.,negative,yes
7f3b118605,will u say shoutout to NIKKI!!! please   (Soulja Boy Tell `Em LIVE live > {link},positive,<sentiment: positive>will u say shoutout to NIKKI!!! please   (,and me)  i love youuuuuuuuuuuuuuu,<sentiment: positive>will u say shoutout to NIKKI!!! please   (and me)  i love youuuuuuuuuuuuuuu,positive,yes
3da6270b02,I hide my berry like a slave REGULARLY only today I was caught by massa   & im def not light enough to be a juice pouring slave,neutral,<sentiment: neutral>I hide my berry like a slave REGULARLY only today I was caught, by my mom. She said I could have it back after I clean my room,<sentiment: neutral>I hide my berry like a slave REGULARLY only today I was caught by my mom. She said I could have it back after I clean my room,neutral,yes
5eea04087b,"Sitting here, waiting to go to the gym.....almost left, then realized I never charged my iPod from my trip to Wisconsin....it`s dead",neutral,"<sentiment: neutral>Sitting here, waiting to go to the gym.....almost left, then", realized I didn`t put on my shoes.  I am so lazy.,"<sentiment: neutral>Sitting here, waiting to go to the gym.....almost left, then realized I didn`t put on my shoes.  I am so lazy.",negative,no
95189cd3a8,warmed up nicely outside.  sucks being stuck inside coding,neutral,<sentiment: neutral>warmed up nicely outside., now it`s raining again.,<sentiment: neutral>warmed up nicely outside. now it`s raining again.,neutral,yes
40ae4f1f0c,"{link} - Sunny day at vivocity, yupz just showered.. Runs into airconditioned mall..",neutral,"<sentiment: neutral>{link} - Sunny day at vivocity, yup", it`s a rare sight in singapore  {link},"<sentiment: neutral>{link} - Sunny day at vivocity, yup it`s a rare sight in singapore  {link}",neutral,yes
d24c474353,I know it`s against the law... I am a rebel in small things.,positive,<sentiment: positive>I know it`s against the law..., but I love you too  <3,<sentiment: positive>I know it`s against the law... but I love you too  <3,positive,yes
b13981be78,"Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  ht.. {link}",positive,"<sentiment: positive>Thanks to TweetStats, I confirmed what I long suspected: Twitter", is my favorite time-killer.  {link} via {username},"<sentiment: positive>Thanks to TweetStats, I confirmed what I long suspected: Twitter is my favorite time-killer.  {link} via {username}",positive,yes
a2c8b8dad7,won`t be going to the Oxford Internet Institute Sunner Doctoral Programme in Brisbane: lack of funding,negative,<sentiment: negative>won`t be going to the Oxford Internet Institute Sun, afternoon.  #oxford #oii,<sentiment: negative>won`t be going to the Oxford Internet Institute Sun afternoon.  #oxford #oii,neutral,no
4d818fe6e0,I don`t saw the movie,neutral,<sentiment: neutral>I don`t, get it.,<sentiment: neutral>I don`t get it.,neutral,yes
b8d9a368ae,all ur pic it`s so nice  look so cute..oh!!,positive,<sentiment: positive>all ur pic it`s so nice, and i love ur hair in the pic,<sentiment: positive>all ur pic it`s so nice and i love ur hair in the pic,positive,yes
0010bcc0e2,"watching a film, recovering from my operation",positive,<sentiment: positive>watching a film, with my best friend,<sentiment: positive>watching a film with my best friend,neutral,no
58c5bad2d3,My day on the computer is about to end. Dang. I hate not being allowed on the computer.,negative,<sentiment: negative>My day on the computer is about to end. D,anggit! I`m so tired. Goodnight!,<sentiment: negative>My day on the computer is about to end. Danggit! I`m so tired. Goodnight!,negative,yes
7407e1cf5a,i`m going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one,negative,<sentiment: negative>i`m going to kill myself T_T. i, have no friends.  i`m so sad.,<sentiment: negative>i`m going to kill myself T_T. i have no friends.  i`m so sad.,negative,yes
0e3d0b5ab5,"Guys, follow  for the RX Twitterwar!!!! DD GO GINOOOO!!!",neutral,"<sentiment: neutral>Guys, follow  for the RX Twitter", updates.  #asot400 #asot,"<sentiment: neutral>Guys, follow  for the RX Twitter updates.  #asot400 #asot",neutral,yes
c0e5365bf0,"School is going to be absolutely horrible today. Peace out, `09",negative,<sentiment: negative>School is going to be absolutely horrible, next year. I`m so scared,<sentiment: negative>School is going to be absolutely horrible next year. I`m so scared,negative,yes
64b8d96644,I get the feeling  is going to make me wait until I get home to tell me I`m denied vittles from BWW.,neutral,<sentiment: neutral>I get the feeling  is going to make me wait until I get, home to talk to me.  I`m going to bed.,<sentiment: neutral>I get the feeling  is going to make me wait until I get home to talk to me.  I`m going to bed.,neutral,yes
68bf3f1fec,_hand Oops! I completely forgot!,negative,<sentiment: negative>_hand Oops!, Sorry about that!,<sentiment: negative>_hand Oops! Sorry about that!,neutral,no
8e3b60deaa,"No problem. At least look on the floor. We won`t see the banana skin in our brains ... I step on it once, almost got killed",neutral,<sentiment: neutral>No problem. At least look on the floor. We won`t see the, next 2 weeks. I`m going to go to the beach now.,<sentiment: neutral>No problem. At least look on the floor. We won`t see the next 2 weeks. I`m going to go to the beach now.,neutral,yes
341ed728c7,dam i missed hollyoaks 2nite!,negative,<sentiment: negative>dam i missed holly,oaks today  ****,<sentiment: negative>dam i missed hollyoaks today  ****,neutral,no
f585c22106,there`s relisting fees when you don`t complete a sale?  that sucks!,negative,<sentiment: negative>there`s relisting fees when you don,`t sell your item.  {link},<sentiment: negative>there`s relisting fees when you don`t sell your item.  {link},neutral,no
888b3fdf3e,_coach   IMHO this soft is the best to keep the chaos straight   {link},positive,<sentiment: positive>_coach   IMHO this soft is the, best of all the ones I have used,<sentiment: positive>_coach   IMHO this soft is the best of all the ones I have used,positive,yes
540f0477e3,I was being childish lol cos one of them said that pic of Jake in Down to earth made them vomit,neutral,<sentiment: neutral>I was being childish lol cos one of them said that, they were going to vote for you and not me!,<sentiment: neutral>I was being childish lol cos one of them said that they were going to vote for you and not me!,negative,no
79852f9590,err i think they`re like 15 bucks a ticket cause its 3D too. too expensive,negative,<sentiment: negative>err i think they`re like 15 bucks, each. i`m so broke right now.,<sentiment: negative>err i think they`re like 15 bucks each. i`m so broke right now.,negative,yes
32b2c8b924,"Aww Stanley, have you still got him, they can live for like 20 years right?  x",neutral,"<sentiment: neutral>Aww Stanley, have you still got him, they"," are so cute, I want to cuddle them!","<sentiment: neutral>Aww Stanley, have you still got him, they are so cute, I want to cuddle them!",positive,no
094681e31c,_carter Hey Brian Littrell is there!! He doesnt really like this kinda pages rigth?  kisses! I loev you guys!,positive,<sentiment: positive>_carter Hey Brian Littrell is there!! He doesnt really like, the cold either  I love you guys so much!  <3,<sentiment: positive>_carter Hey Brian Littrell is there!! He doesnt really like the cold either  I love you guys so much!  <3,positive,yes
